Sample	min:D11:0	max:D11:0	min:D11:1	max:D11:1	min:D11:2	max:D11:2	min:D11:3	max:D11:3	min:D11:4	max:D11:4	min:D11:5	max:D11:5	min:D11:6	max:D11:6	min:D11:7	max:D11:7
352	0.7460975285195275	1.0995638223424749	0.7460975285195275	22.540608002881356	0.7460975285195275	1.0995638223424749	0.7460975285195275	1.0995638223424749	0.7460975285195275	4.245460392190864	0.7460975285195275	1.0995638223424749	15.003541873770956	41.941223164003674	29.378406439970192	156.728892886414
353	0.7480998026581176	0.7526057922830489	0.7480998026581176	20.391866517536016	0.7480998026581176	0.7526057922830489	0.7480998026581176	0.7526057922830489	0.7480998026581176	0.7526057922830489	0.7480998026581176	0.7526057922830489	14.973754365812425	43.57449964511022	25.27002467135941	175.058013381431
354	0.7005114055189949	0.7782433378911549	0.7005114055189949	21.17247646067534	0.7005114055189949	1.0514310175386186	0.7005114055189949	0.7782433378911549	0.7005114055189949	0.7782433378911549	0.7005114055189949	0.7782433378911549	14.217685385880486	44.32550518868078	24.84233721910627	183.976240015268
355	0.7234870057943112	0.7345236377532842	0.7234870057943112	24.221086672731076	0.7234870057943112	0.7345236377532842	0.7234870057943112	0.7345236377532842	0.7234870057943112	0.7345236377532842	0.7234870057943112	0.7345236377532842	13.225698217590576	38.22788366511617	24.221086672731076	186.6443136980012
356	0.7403978965839144	1.0800411161525574	0.7403978965839144	22.775410339671367	0.7403978965839144	1.0800411161525574	0.7403978965839144	1.0800411161525574	0.7403978965839144	4.730951694972958	0.7403978965839144	1.0800411161525574	13.780875817292895	40.709713000009586	25.319944554078063	166.89181513947787
357	0.7378384112848266	1.0383458966987575	0.7378384112848266	20.381728636279917	1.0383458966987575	2.2122314136832983	0.7378384112848266	1.0383458966987575	0.7378384112848266	4.866056073443019	0.7378384112848266	1.0383458966987575	13.886499274320272	41.477569063757414	27.8247367276241	173.10280298218737
358	0.684469281705816	0.698816292893838	0.684469281705816	22.8010894781155	0.684469281705816	0.698816292893838	0.9717821233020061	1.2423528052808592	0.684469281705816	0.698816292893838	0.684469281705816	0.698816292893838	14.063886257442363	36.15098889952671	24.603472431520032	186.51197854301859
359	0.7484601957183372	1.3120325540283488	0.7484601957183372	22.47593123202472	0.7484601957183372	1.3120325540283488	0.7484601957183372	1.3120325540283488	0.7484601957183372	4.646420532885315	0.7484601957183372	1.3120325540283488	14.585534973492031	40.80968036479875	26.31356787817083	163.60236962135883
360	0.7285924670663348	0.7290651911735893	0.7285924670663348	24.328600572834205	1.2735413836005591	1.9945489988217844	0.7285924670663348	0.7290651911735893	0.7285924670663348	0.7290651911735893	0.7285924670663348	0.7290651911735893	12.731421090046581	37.477618063484016	26.94214497800644	180.082871948658
361	0.7575970382838477	1.32317055879642	0.7575970382838477	24.01391620649528	0.7575970382838477	1.32317055879642	0.7575970382838477	1.32317055879642	0.7575970382838477	5.3248874314772365	0.7575970382838477	1.32317055879642	14.642793733454482	38.66361272194658	28.020414395202124	189.49569534120303
362	0.7118266814999572	1.1270820018194456	0.7118266814999572	23.291160471069503	0.7118266814999572	1.1270820018194456	0.7118266814999572	1.1270820018194456	0.7118266814999572	4.821653714338112	0.7118266814999572	1.1270820018194456	13.546573490500123	39.61174430360069	26.994145025285462	220.7605466066069
363	0.6737719724506519	0.6833131580407326	0.6737719724506519	24.75878663711123	0.6737719724506519	0.6833131580407326	0.6737719724506519	0.6833131580407326	0.6737719724506519	0.6833131580407326	0.6737719724506519	0.6833131580407326	14.347238383435212	36.99483496868544	24.75878663711123	158.53807353605595
364	0.7089644215009514	1.5850562104854475	0.7089644215009514	23.780309771814018	0.7089644215009514	1.5850562104854475	0.7089644215009514	1.5850562104854475	0.7089644215009514	5.059130596923637	0.7089644215009514	1.5850562104854475	14.512946190237557	34.68221095266	24.622503753179274	229.94453327719617
365	0.6819497175834215	0.9494152518415717	0.6819497175834215	25.725384293689956	0.6819497175834215	0.9494152518415717	0.6819497175834215	0.9494152518415717	0.6819497175834215	5.4086598153223235	0.6819497175834215	0.9494152518415717	13.337660588797775	37.37431300667933	25.725384293689956	164.5592501306237
366	0.6750611185462105	1.0146325398974056	0.6750611185462105	22.740015745677283	0.6750611185462105	1.0146325398974056	0.6750611185462105	1.0146325398974056	0.6750611185462105	5.020355536290197	0.6750611185462105	1.0146325398974056	12.59106592141805	37.17930120011246	22.740015745677283	179.57657283354925
367	0.6930339052746604	1.0335024421964079	0.6930339052746604	24.783970944750365	0.6930339052746604	1.0335024421964079	0.6930339052746604	1.0335024421964079	0.6930339052746604	5.593656236935516	0.6930339052746604	1.0335024421964079	13.716742450372266	37.60609576723829	24.783970944750365	181.42653715205324
368	0.704150174825287	1.0400129295804277	0.704150174825287	23.088596588165757	0.704150174825287	1.0400129295804277	0.704150174825287	1.0400129295804277	0.704150174825287	5.421536099557301	0.704150174825287	1.0400129295804277	14.739807307193047	38.32895243252874	23.088596588165757	156.84707003349402
369	0.7015277734881806	1.0011970512327366	0.7015277734881806	22.374282119777007	0.7015277734881806	1.0011970512327366	0.7015277734881806	1.0011970512327366	0.7015277734881806	5.4441241998635235	0.7015277734881806	1.0011970512327366	13.929947391133652	42.56324673492321	25.276111775077624	164.68799511770803
370	0.6852117502106694	1.0410212410875772	0.6852117502106694	23.45796680893946	0.6852117502106694	1.0410212410875772	0.6852117502106694	1.0410212410875772	0.6852117502106694	4.807599367572095	0.6852117502106694	1.0410212410875772	14.48635199038452	38.22530329935191	23.45796680893946	148.3368820936923
371	0.7017567633558883	0.9789267502248435	0.7017567633558883	19.38215829371896	0.7017567633558883	0.9789267502248435	0.7017567633558883	1.6835701212757215	0.7017567633558883	4.7437996873361215	0.7017567633558883	0.9789267502248435	14.372296381545254	37.89140722013664	28.57154775687522	160.6812294269183
372	0.7123329304764923	0.718469559483907	0.7123329304764923	24.78243335166175	0.7123329304764923	0.718469559483907	0.7123329304764923	0.718469559483907	0.7123329304764923	0.718469559483907	0.7123329304764923	0.718469559483907	14.467710021211929	41.57334383724674	24.78243335166175	168.1205993192583
373	0.697022222029176	0.7670327640112475	0.697022222029176	24.791782205708415	0.697022222029176	0.7670327640112475	0.697022222029176	0.7670327640112475	0.697022222029176	0.7670327640112475	0.697022222029176	0.7670327640112475	14.903409341122114	39.79360878007017	24.791782205708415	145.40046057495243
374	0.7417149255883828	1.4576042818906387	0.7417149255883828	21.854658825661375	0.7417149255883828	1.4576042818906387	0.7417149255883828	1.4576042818906387	0.7417149255883828	4.405613792503942	0.7417149255883828	1.4576042818906387	14.95923684545241	37.87374931488843	29.674561153560404	160.60286877175213
375	0.7166470960004858	1.5289216552536686	0.7166470960004858	24.002815962460318	0.7166470960004858	1.5289216552536686	0.7166470960004858	1.5289216552536686	0.7166470960004858	4.615211503643479	0.7166470960004858	1.5289216552536686	13.372922165900917	42.33867970897123	26.153924959929412	163.91327838354567
376	0.7073675141810725	0.721314491857953	0.7073675141810725	22.36343229729235	0.7073675141810725	1.4920348496946758	0.7073675141810725	0.721314491857953	0.7073675141810725	0.721314491857953	0.7073675141810725	0.721314491857953	14.343503066333398	42.67194205178653	24.876019908270024	160.5193999592211
377	0.7130092303837614	1.5559440498299466	0.7130092303837614	21.397132122628165	0.7130092303837614	1.5559440498299466	0.7130092303837614	1.5559440498299466	0.7130092303837614	4.956345391444557	0.7130092303837614	1.5559440498299466	14.787739479631512	41.57991323900265	27.244140117403447	219.17575499887045
378	0.706266986180367	1.4940591357138544	0.706266986180367	20.15880290222708	0.706266986180367	1.4940591357138544	0.706266986180367	1.4940591357138544	0.706266986180367	5.250478559879156	0.706266986180367	1.4940591357138544	14.322861813190457	42.44752766952493	23.338334009672494	142.708035224463
379	0.7395849203794569	1.5841399402684146	0.7395849203794569	23.31822748774033	0.7395849203794569	1.5841399402684146	0.7395849203794569	1.5841399402684146	0.7395849203794569	5.155268932960951	0.7395849203794569	1.5841399402684146	14.872491440932777	44.23033488455317	26.97777472394594	170.08637201608383
380	0.7486206074241863	1.2847085561864446	0.7486206074241863	22.566968805486795	0.7486206074241863	1.2847085561864446	0.7486206074241863	1.2847085561864446	0.7486206074241863	4.262981406708235	0.7486206074241863	1.2847085561864446	14.767149578042108	44.354895601306055	29.179417144761203	172.78062390247823
381	0.7028505429462086	1.2389031534347623	0.7028505429462086	25.48406974565924	0.7028505429462086	1.2389031534347623	0.7028505429462086	1.2389031534347623	0.7028505429462086	4.815950532169069	0.7028505429462086	1.2389031534347623	16.79531699030403	50.75300359486744	28.24130657471673	165.70580696301778
382	0.7667623412590672	0.7783979844316207	0.7667623412590672	23.487246503039145	0.7667623412590672	0.7783979844316207	0.7667623412590672	0.7783979844316207	0.7667623412590672	0.7783979844316207	0.7667623412590672	0.7783979844316207	15.845709964118186	41.99656541365027	27.994583022298727	140.5307090753058
383	0.6804560254636272	0.7571150194156075	0.6804560254636272	27.414094673678164	0.6804560254636272	0.7571150194156075	0.6804560254636272	0.7571150194156075	0.6804560254636272	0.7571150194156075	0.6804560254636272	0.7571150194156075	15.406650809578366	44.62059236338922	27.740711053009818	218.32097448982012
384	0.7348247292924839	1.175868078919308	0.7348247292924839	19.39967372061821	0.7348247292924839	1.175868078919308	0.7348247292924839	1.175868078919308	0.7348247292924839	4.843380141166563	0.7348247292924839	1.175868078919308	16.38485576149148	43.38076089835117	28.56169852177527	147.24959642592344
385	0.7051914592474589	1.1194189631178233	0.7051914592474589	21.72147881275501	0.7051914592474589	1.1194189631178233	0.7051914592474589	1.1194189631178233	0.7051914592474589	5.20024198293649	0.7051914592474589	1.1194189631178233	15.128588968601036	40.42722466980106	27.44635392830753	166.13147445000394
386	0.6950768210514866	0.7326867619961206	0.6950768210514866	22.496184788657274	0.696546663941433	0.7326867619961206	0.6950768210514866	0.7326867619961206	0.6950768210514866	0.7326867619961206	0.6950768210514866	0.7326867619961206	15.292055870441516	37.83307772590979	24.421715719908946	177.09203579753523
387	0.6616857769737976	0.678313124777361	0.6616857769737976	25.484808195182097	0.6616857769737976	0.678313124777361	0.6616857769737976	0.678313124777361	0.6616857769737976	0.678313124777361	0.6616857769737976	0.678313124777361	14.938538520893076	40.13372859167541	30.882301885703214	190.51133819050625
388	0.6876732191992403	1.640030004088203	0.6876732191992403	22.91622669204142	0.6876732191992403	1.640030004088203	0.6876732191992403	1.640030004088203	0.6876732191992403	4.321198847993287	0.6876732191992403	1.640030004088203	16.51961636724849	38.84232293106791	24.533196351122797	181.84868787787988
389	0.6914740510561899	1.2320283893808437	0.6914740510561899	21.40344514452829	1.2320283893808437	2.187061968191898	0.6914740510561899	1.2320283893808437	0.6914740510561899	5.08578583551494	0.6914740510561899	1.2320283893808437	17.025392809456775	42.706563073708594	27.255027114638438	165.66201638591218
390	0.7227904364160054	1.1888684189703724	0.7227904364160054	21.877972219182027	0.7227904364160054	1.1888684189703724	0.7227904364160054	1.1888684189703724	0.7227904364160054	4.647435288663019	0.7227904364160054	1.1888684189703724	15.890911018196903	41.08132824286071	27.86980428606094	200.71832897829483
391	0.6873608668034592	0.7322330445119292	0.6873608668034592	23.53673031401422	0.6873608668034592	1.1294736939055952	0.6873608668034592	0.7322330445119292	0.6873608668034592	0.7322330445119292	0.6873608668034592	0.7322330445119292	14.307469405066684	41.24160011630465	25.36239494375593	166.7941087639912
392	0.7232350808545789	0.7249358787668427	0.7232350808545789	22.865197696061813	0.7232350808545789	1.2601556397222282	0.7232350808545789	0.7249358787668427	0.7232350808545789	0.7249358787668427	0.7232350808545789	0.7249358787668427	15.156124744274734	38.10841309718637	28.242746465766004	196.3296916459335
393	0.7220753869126781	1.2870930939809284	0.7220753869126781	22.202282300940425	0.7220753869126781	1.2870930939809284	0.7220753869126781	1.2870930939809284	0.7220753869126781	4.627429481464503	0.7220753869126781	1.2870930939809284	15.158696360258006	39.53155092631101	27.625450595677563	157.33919320371854
394	0.7290033362500878	1.402890909875282	0.7290033362500878	24.21449494065172	0.7290033362500878	1.402890909875282	0.7290033362500878	1.402890909875282	0.7290033362500878	4.812484146980864	0.7290033362500878	1.402890909875282	15.132061385006068	40.381375986518066	24.871746017011446	171.54989480389852
395	0.7044680470243918	1.3074825336377671	0.7044680470243918	23.95079997650052	0.7044680470243918	1.3074825336377671	0.7044680470243918	1.3074825336377671	0.7044680470243918	5.0441364383345615	0.7044680470243918	1.3074825336377671	15.313732327517613	46.32321358809884	23.95079997650052	196.67218689534116
396	0.718276153161753	1.5431306970253047	0.718276153161753	26.67789341160355	0.718276153161753	1.5431306970253047	0.718276153161753	1.5431306970253047	0.718276153161753	4.153439393913118	0.718276153161753	1.5431306970253047	12.572768634698093	40.84906749490588	26.45201277398175	198.61448946698644
397	0.7204305501858528	1.6048423256276294	0.7204305501858528	25.553435430228973	0.7204305501858528	1.6048423256276294	0.7204305501858528	1.6048423256276294	0.7204305501858528	4.722255143793149	0.7204305501858528	1.6048423256276294	14.07106029045761	38.42194946990753	25.553435430228973	170.40714255789726
398	0.6681243321851866	1.5087032411418022	0.6681243321851866	26.74319025714783	0.6681243321851866	1.5087032411418022	0.6681243321851866	1.5087032411418022	0.6681243321851866	4.387763041148844	0.6681243321851866	1.5087032411418022	13.757101997430254	41.410770933238666	26.74319025714783	199.67464835844186
399	0.6413827837502595	1.4982159684367105	0.6413827837502595	27.326493206509298	0.6413827837502595	1.4982159684367105	0.6413827837502595	1.4982159684367105	0.6413827837502595	4.22350948700057	0.6413827837502595	1.4982159684367105	12.972137293557338	38.96236745995314	25.904441960261735	140.8521489677104
400	0.668788879661605	1.6740433648416229	0.668788879661605	26.183131358933792	0.668788879661605	1.6740433648416229	0.668788879661605	1.6740433648416229	0.668788879661605	4.368380664617234	0.668788879661605	1.6740433648416229	13.629464290646496	38.366795844873906	25.261266579679415	182.8792301048738
401	0.7272213457385988	1.564289676596843	0.7272213457385988	25.038022955524042	1.564289676596843	1.9850181581747393	0.7272213457385988	1.564289676596843	0.7272213457385988	4.334935343611875	0.7272213457385988	1.564289676596843	12.209041068085952	35.1701044679705	26.293718910424758	188.76488958419876
402	0.6610668202260399	0.6845121210340324	0.6610668202260399	26.841873651072973	0.6610668202260399	0.6845121210340324	0.6610668202260399	0.6845121210340324	0.6610668202260399	0.6845121210340324	0.6610668202260399	0.6845121210340324	14.48591964857411	38.73457424332443	26.841873651072973	147.35459958343046
403	0.7019671270684285	1.504446063958028	0.7019671270684285	27.042341613074484	0.7019671270684285	1.504446063958028	0.6980008760772023	0.7019671270684285	0.6980008760772023	0.7019671270684285	0.6980008760772023	0.7019671270684285	15.004983672368553	38.62251463201562	27.042341613074484	175.52567807863642
404	0.6874951495743176	0.6941395655471467	0.6874951495743176	21.084362487022474	0.6874951495743176	0.6941395655471467	0.6874951495743176	0.6941395655471467	0.6874951495743176	0.6941395655471467	0.6874951495743176	0.6941395655471467	14.362684997406717	41.28575811090741	27.563551596807656	178.32411956357896
405	0.7016075625603548	0.7028644761705038	0.7016075625603548	25.403952268178614	0.7016075625603548	1.5216150989041068	0.7028644761705038	1.5216150989041068	0.7028644761705038	4.351134788212391	0.7016075625603548	0.7028644761705038	13.681240814741642	38.36505861795706	26.66280601216164	166.77516272706725
406	0.6999596860013355	1.4972933492735478	0.6999596860013355	23.84055215579008	0.6999596860013355	1.4972933492735478	0.6999596860013355	1.4972933492735478	0.6999596860013355	3.9149800398295156	0.6999596860013355	1.4972933492735478	13.414324988908419	38.6941883618002	26.66569753409425	165.73102670102344
407	0.6923512253686681	1.6439914352696974	0.6923512253686681	23.31331613462143	0.7016844696884164	1.6439914352696974	0.6923512253686681	1.6439914352696974	0.7016844696884164	4.118816338302196	0.6923512253686681	1.6439914352696974	12.875886089823041	34.10386795633151	25.137770352911332	158.63421916358095
408	0.6787334945799728	2.022399041142876	0.6787334945799728	24.988469045026164	0.6787334945799728	2.022399041142876	0.6787334945799728	2.022399041142876	0.6787334945799728	4.870858692519221	0.6787334945799728	2.022399041142876	13.431294785194751	42.42041511587115	26.961569522074058	172.23948990995012
409	0.6666849441982095	1.621853112804132	0.6666849441982095	21.607133690605963	0.6666849441982095	2.1949297873965747	0.6666849441982095	1.621853112804132	0.6666849441982095	3.503577930508669	0.6666849441982095	1.621853112804132	13.379510891195906	35.3705803881127	23.94816279154918	165.73829847529075
410	0.705304811977669	0.7091262933693372	0.705304811977669	21.66762907381633	0.705304811977669	0.7091262933693372	0.705304811977669	0.7091262933693372	0.705304811977669	0.7091262933693372	0.705304811977669	0.7091262933693372	13.172927819901844	36.174244586607614	27.865012634358095	174.4488119237065
411	0.6868100933762662	0.8892034276167351	0.6868100933762662	22.250661081615732	0.6868100933762662	0.8892034276167351	0.6868100933762662	1.5592265990098042	0.6868100933762662	3.8119285487237278	0.6868100933762662	0.8892034276167351	12.648994135903564	35.98844839770587	25.26659023384522	156.1447188342215
412	0.6664204277360284	1.072212759535148	0.6664204277360284	23.37346170751988	0.6664204277360284	1.072212759535148	0.6664204277360284	1.072212759535148	0.6664204277360284	4.734957396191589	0.6664204277360284	1.072212759535148	13.072744622177964	34.812038837921165	28.407300155508892	168.8686578137897
413	0.6857516006135711	1.0296126830943706	0.6857516006135711	24.403782858042803	0.6857516006135711	1.0296126830943706	0.6857516006135711	1.0296126830943706	0.6857516006135711	4.32006722375354	0.6857516006135711	1.0296126830943706	12.757474987313032	36.74181809500806	26.33083706738904	202.82762066652862
414	0.690819113037378	1.1058067326028151	0.690819113037378	21.87172896145347	0.690819113037378	1.1058067326028151	0.690819113037378	1.1058067326028151	0.690819113037378	3.7763995974922295	0.690819113037378	1.1058067326028151	13.95238190533263	37.48827858983944	24.110309278305692	185.2728888534737
415	0.6908389466062488	1.081937012039532	0.6908389466062488	25.327617577377907	0.6908389466062488	1.081937012039532	0.6908389466062488	1.081937012039532	0.6908389466062488	4.628949260169264	0.6908389466062488	1.081937012039532	14.496017111707687	40.68911198958767	25.327617577377907	141.18708216434908
416	0.7117564340842648	1.0984816694185326	0.7117564340842648	24.04345299141673	0.7117564340842648	1.0984816694185326	0.7117564340842648	1.0984816694185326	0.7117564340842648	4.883149425711451	0.7117564340842648	1.0984816694185326	12.722799352007712	37.897953547276416	24.04345299141673	163.99883601876928
417	0.6960634688032314	1.0574537878060255	0.6960634688032314	21.806130531619658	0.6960634688032314	1.0574537878060255	0.6960634688032314	1.0574537878060255	0.6960634688032314	4.416370767328402	0.6960634688032314	1.0574537878060255	14.191159753556747	39.02488021059216	26.074132841274803	155.81519292908007
418	0.6943170030415899	1.0115611944720797	0.6943170030415899	21.86663652651606	0.6943170030415899	1.0115611944720797	0.6943170030415899	1.0115611944720797	0.6943170030415899	3.3319336912257143	0.6943170030415899	1.0115611944720797	13.423329899167811	35.71470185271147	27.32195666241273	172.9276730887343
419	0.7676934847841608	1.0341095524145771	0.7676934847841608	24.538051650422858	0.7676934847841608	1.0341095524145771	0.7676934847841608	1.0341095524145771	0.7676934847841608	4.455136132759407	0.7676934847841608	1.0341095524145771	13.170478803347748	37.38799849452381	24.538051650422858	153.3520622482615
420	0.6973719501016262	0.9752063969793596	0.6973719501016262	23.884423466680943	0.6973719501016262	0.9752063969793596	0.6973719501016262	0.9752063969793596	0.6973719501016262	4.33774191150377	0.6973719501016262	0.9752063969793596	13.463341691059298	40.429692912715154	26.372469939786356	186.05363980851004
421	0.6595569182427994	0.6808755402620079	0.6595569182427994	22.740837537876303	0.6595569182427994	0.8662160306953979	0.6595569182427994	0.6808755402620079	0.6595569182427994	0.6808755402620079	0.6595569182427994	0.6808755402620079	12.951553848646142	39.043400765600126	25.146499641716247	165.66837838601936
422	0.6823154274359524	0.864687402912466	0.6823154274359524	25.93748352053342	0.6823154274359524	0.9593811200567757	0.6823154274359524	0.9593811200567757	0.6823154274359524	4.635156547131345	0.6823154274359524	0.9593811200567757	13.609695495371795	38.628469746173494	25.93748352053342	196.32279701356887
423	0.6511870892798299	0.8980995521752959	0.6511870892798299	22.20995759307806	0.6511870892798299	0.8980995521752959	0.6511870892798299	0.8980995521752959	0.6511870892798299	4.436720283131962	0.6511870892798299	0.8980995521752959	13.088718778606847	38.48317342365888	24.53379105463543	177.95309668572773
424	0.7096215105309227	0.7137676748116064	0.7096215105309227	24.15096211344374	0.7096215105309227	0.7137676748116064	0.7096215105309227	0.7137676748116064	0.7096215105309227	0.7137676748116064	0.7096215105309227	0.7137676748116064	13.67263469913388	39.13545717685258	26.804016901108213	185.84457809071876
425	0.6978500412337496	0.9791988731652452	0.6978500412337496	25.790019143585113	0.6978500412337496	0.9791988731652452	0.6978500412337496	0.9791988731652452	0.6978500412337496	4.394561600970064	0.6978500412337496	0.9791988731652452	14.103271129418602	35.85141831912449	25.790019143585113	177.74664647317445
426	0.7360235748440687	0.9231031697419212	0.7360235748440687	28.420666102515497	0.7360235748440687	0.9231031697419212	0.7360235748440687	1.4816258590982443	0.7360235748440687	4.619403532014388	0.7360235748440687	0.9231031697419212	15.510543778570621	39.8246131366748	28.420666102515497	214.6662801604522
427	0.7134897399023146	0.7874578428825885	0.7134897399023146	26.79144345696085	1.6554871521512666	2.09455006675023	0.7134897399023146	0.7874578428825885	0.7134897399023146	0.7874578428825885	0.7134897399023146	0.7874578428825885	12.912326104620746	37.765194103238	26.79144345696085	202.6439962790455
428	0.6906895667094943	0.7089175645860166	0.6906895667094943	25.672536101786903	1.6050542183199354	1.9495930780118158	0.6906895667094943	0.7089175645860166	0.6906895667094943	0.7089175645860166	0.6906895667094943	0.7089175645860166	13.199070318466909	36.550789276548784	25.672536101786903	161.89581409721725
429	0.7067929016193943	1.2817477499688152	0.7067929016193943	27.729841943607624	0.7067929016193943	1.2817477499688152	0.7067929016193943	1.2817477499688152	0.7067929016193943	4.013046079238876	0.7067929016193943	1.2817477499688152	13.216582942864022	36.71929605404475	27.150152124028466	148.2304558811909
430	0.6710558808824771	0.6789306055933935	0.6710558808824771	23.4855120742626	0.6710558808824771	0.6789306055933935	0.6710558808824771	0.6789306055933935	0.6710558808824771	0.6789306055933935	0.6710558808824771	0.6789306055933935	13.1627741792814	38.15527879208611	23.4855120742626	179.04881855012957
431	0.67074548398449	0.6804020492995448	0.67074548398449	24.361535138046122	0.67074548398449	0.6804020492995448	0.67074548398449	0.6804020492995448	0.6804020492995448	3.870102929612557	0.67074548398449	0.6804020492995448	13.744482389670281	38.72357551352462	24.361535138046122	136.37741137932812
432	0.6720269685195035	1.4026702407945209	0.6720269685195035	25.62322013361907	0.6720269685195035	1.4026702407945209	0.6720269685195035	1.4026702407945209	0.6720269685195035	4.977880406588895	0.6720269685195035	1.4026702407945209	15.363150422064763	41.243071221309435	25.62322013361907	205.69005241949628
433	0.6379438780402324	1.1747950660355286	0.6379438780402324	24.91592809370175	0.6379438780402324	1.1747950660355286	0.6379438780402324	1.1747950660355286	0.6379438780402324	4.040347327968391	0.6379438780402324	1.1747950660355286	14.12889550689522	39.728167785365855	24.956014086165567	181.95285392760067
434	0.6459918033307872	1.2838909890643606	0.6459918033307872	24.230281335988337	0.6459918033307872	1.2838909890643606	0.6459918033307872	1.2838909890643606	0.6459918033307872	4.321699659352731	0.6459918033307872	1.2838909890643606	13.332835705382081	38.278410496275	28.59503381858289	183.81588856578009
435	0.6388982174318016	0.9585403283555536	0.6388982174318016	21.97274696736406	0.6388982174318016	0.9585403283555536	0.6388982174318016	0.9585403283555536	0.6388982174318016	4.1902622585599545	0.6388982174318016	0.9585403283555536	14.531248605246873	41.711258393868846	28.33553658401874	152.13189681775435
436	0.6567671330160465	0.8234822355660754	0.6567671330160465	20.388680348222152	0.6567671330160465	0.8234822355660754	0.6567671330160465	0.8234822355660754	0.6567671330160465	4.558715533491835	0.6567671330160465	0.8234822355660754	13.006401846951519	36.84358585242137	25.36033881711137	160.1499985621607
437	0.6532713827305372	1.0870854759450879	0.6532713827305372	29.22745536483808	0.6532713827305372	1.0870854759450879	0.6532713827305372	1.0870854759450879	0.6532713827305372	3.813955397552604	0.6532713827305372	1.0870854759450879	14.298912994541041	37.44780093684304	25.35029738688698	163.22926893325925
438	0.6229545913031131	1.0486795086074778	0.6229545913031131	19.719510468129215	0.6229545913031131	1.0486795086074778	0.6229545913031131	0.7225935075058771	0.6229545913031131	3.7764210153308113	0.6229545913031131	0.7225935075058771	13.520937151739076	39.09904123346762	23.022675073858352	153.30046879454227
439	0.6057157866586635	0.7249623508741365	0.6057157866586635	21.715023799037112	0.6057157866586635	0.8588083706426346	0.6057157866586635	0.8588083706426346	0.5911482795955578	0.6057157866586635	0.6057157866586635	0.8588083706426346	13.731414446023791	37.38038241956647	27.58165408923381	184.6064633718293
440	0.6578032373799658	0.6858003375915871	0.6578032373799658	22.184442007744934	0.6578032373799658	0.6858003375915871	0.6578032373799658	0.6858003375915871	0.6578032373799658	4.327056012922441	0.6578032373799658	0.6858003375915871	13.590531458794757	39.87311367799376	26.4253901692193	137.4836775148889
441	0.6184009467719704	0.8251422651897258	0.6184009467719704	23.3020121351567	0.6184009467719704	0.6421243054346633	0.6184009467719704	0.6421243054346633	0.6184009467719704	0.6421243054346633	0.6184009467719704	0.6421243054346633	14.482176348187437	41.87914922357413	23.3020121351567	170.28106212443788
442	0.6576979391015527	0.9665854186610829	0.6576979391015527	23.29329707260632	0.6576979391015527	0.9665854186610829	0.6576979391015527	0.9665854186610829	0.6576979391015527	4.838827279063281	0.6576979391015527	0.9665854186610829	13.498923474630601	39.97592490931049	26.81358394624496	174.42302152335574
443	0.6251079038154614	0.7171751364972465	0.6251079038154614	23.37229373534123	0.6251079038154614	0.7171751364972465	0.6251079038154614	1.0940444608033317	0.6251079038154614	4.170357614731358	0.6251079038154614	0.7171751364972465	13.74203297665045	38.21317971530058	26.69231218870482	155.39593440473482
444	0.6549470516581266	0.9594165006771789	0.6549470516581266	25.561840438634277	0.6549470516581266	0.9594165006771789	0.6549470516581266	0.7008805507162776	0.6549470516581266	4.34348659380467	0.6549470516581266	0.7008805507162776	14.067871827510459	37.866919432195246	25.561840438634277	165.68118302660594
445	0.6570638550793433	0.7300371007983983	0.6570638550793433	25.159494289574553	0.6570638550793433	0.7300371007983983	0.6570638550793433	1.0291119960322703	0.6791074878033498	4.43360267636578	0.6570638550793433	0.7300371007983983	13.571846368993732	36.216198831821444	25.159494289574553	155.75931008947182
446	0.6503804452869986	0.6533859542828395	0.6503804452869986	22.33733907326743	0.6503804452869986	0.6533859542828395	0.6503804452869986	0.6533859542828395	0.7321337413240769	4.654533039562779	0.6503804452869986	0.6533859542828395	13.175637999667714	37.123636506887806	24.568075024928532	162.75905594712395
447	0.6799221222730694	0.9541495912268374	0.6799221222730694	26.777917258850863	0.6799221222730694	0.9541495912268374	0.6799221222730694	0.9541495912268374	0.6799221222730694	4.729061972658826	0.6799221222730694	0.6887723905008443	14.265593332425652	38.051863025700186	26.777917258850863	161.2880407951227
448	0.6747776354719406	1.1135791312318588	0.6747776354719406	21.89912945698981	0.6747776354719406	1.0984614951274807	0.6747776354719406	1.1135791312318588	0.6747776354719406	4.523100931167335	0.6747776354719406	1.1135791312318588	14.330282386558338	36.074839353023705	25.64101976353669	162.65936511233735
449	0.7081757190922531	1.3181408115505064	0.7081757190922531	24.217030487817112	0.7081757190922531	1.3181408115505064	0.7081757190922531	1.3181408115505064	0.7081757190922531	4.351515616567212	0.7081757190922531	1.3181408115505064	14.054998475018067	39.03179928922398	24.217030487817112	161.46241210460198
450	0.6921693553620685	0.6943729291301111	0.6921693553620685	23.488801841368826	0.6921693553620685	0.6943729291301111	0.6921693553620685	0.6943729291301111	0.6921693553620685	0.6943729291301111	0.6921693553620685	0.6943729291301111	14.251241084133596	40.638436839706046	27.93589090960043	163.85625102238077
