Sample	min:cow:0	max:cow:0	min:cow:1	max:cow:1	min:cow:2	max:cow:2	min:cow:3	max:cow:3	min:cow:4	max:cow:4	min:cow:5	max:cow:5	min:cow:6	max:cow:6	min:cow:7	max:cow:7
1506	1.053221743956044	1.4964149674808311	1.053221743956044	1.4964149674808311	1.053221743956044	1.4964149674808311	1.053221743956044	1.4964149674808311	1.053221743956044	7.45943939545117	1.053221743956044	1.4964149674808311	1.053221743956044	2.807775447640722	1.053221743956044	1.573227871672941
1507	1.0885728596804256	1.4008559653196642	1.0885728596804256	1.4008559653196642	1.0885728596804256	1.532439715391547	1.0885728596804256	1.4016958821545984	1.0885728596804256	6.312407968064775	1.0885728596804256	1.4008559653196642	1.0885728596804256	3.033449722295643	1.0885728596804256	1.532439715391547
1508	1.0699763552978538	1.4533608452377678	1.0699763552978538	1.4533608452377678	1.0699763552978538	1.4533608452377678	1.0699763552978538	1.4747459640992986	1.0699763552978538	6.580357863517634	1.0699763552978538	1.4533608452377678	1.0699763552978538	3.0670578094822076	1.0699763552978538	1.4747459640992986
1509	1.1008497729676208	1.4853449489952766	1.1008497729676208	1.4853449489952766	1.1008497729676208	1.4853449489952766	1.1008497729676208	1.5433820719045457	1.1008497729676208	6.340467305670558	1.1008497729676208	1.4853449489952766	1.1008497729676208	3.068311748084625	1.1008497729676208	1.4853449489952766
1510	1.0455748490292365	1.4922628698315066	1.0455748490292365	1.4922628698315066	1.0455748490292365	1.5766010156453376	1.0455748490292365	1.5589206258743786	1.0455748490292365	6.967264910456066	1.0455748490292365	1.4922628698315066	1.0455748490292365	3.682455605210947	1.0455748490292365	1.5589206258743786
1511	1.1022059906569837	1.3934127479036817	1.1022059906569837	1.597149269360557	1.1022059906569837	1.6959164452339337	1.1022059906569837	1.6959164452339337	1.1022059906569837	6.939403495776901	1.1022059906569837	1.6959164452339337	1.1022059906569837	3.1239338192828257	1.1022059906569837	1.575106489211322
1512	1.0822690678962203	1.4752761368707752	1.0822690678962203	1.4752761368707752	1.0822690678962203	1.6995920025258613	1.0822690678962203	1.4752761368707752	1.0822690678962203	7.418137079171885	1.0822690678962203	1.6878041912279684	1.0822690678962203	3.4046025406063336	1.0822690678962203	1.4752761368707752
1513	1.079290907572215	1.4663616133540245	1.079290907572215	1.4663616133540245	1.079290907572215	1.6426334811748973	1.079290907572215	1.6426334811748973	1.079290907572215	7.00418364977341	1.079290907572215	1.6003424391191743	1.079290907572215	3.2470608086915433	1.079290907572215	1.4663616133540245
1514	1.0507212960551442	1.4780674879613684	1.0507212960551442	1.4780674879613684	1.0507212960551442	1.7457969039718648	1.0507212960551442	1.6246168053790768	1.0507212960551442	7.172914163116303	1.0507212960551442	1.4780674879613684	1.0507212960551442	3.0362145611744893	1.0507212960551442	1.5519965778224503
1515	1.0966599218059514	1.4446294193658105	1.0966599218059514	1.6466534747773096	1.0966599218059514	1.4446294193658105	1.0966599218059514	1.6466534747773096	1.0966599218059514	7.0915532638497325	1.0966599218059514	1.7236717021676782	1.0966599218059514	3.2326516715238824	1.0966599218059514	1.4446294193658105
1516	1.138406443580351	1.5033453680110256	1.138406443580351	1.6331068500859658	1.138406443580351	1.6331068500859658	1.138406443580351	1.6331068500859658	1.138406443580351	6.923792774839029	1.138406443580351	1.6331068500859658	1.138406443580351	3.2023471252970523	1.138406443580351	1.5033453680110256
1517	1.087937968127818	1.4909612953444764	1.087937968127818	1.6708823120685565	1.087937968127818	1.7376815805999115	1.087937968127818	1.7376815805999115	1.087937968127818	6.710464937782035	1.087937968127818	1.6586843914075473	1.087937968127818	3.2524413679080055	1.087937968127818	1.6708823120685565
1518	1.058100732251546	1.4678178188682125	1.058100732251546	1.4678178188682125	1.058100732251546	1.4678178188682125	1.058100732251546	1.6087370702245494	1.058100732251546	6.907236754482199	1.058100732251546	1.4678178188682125	1.058100732251546	2.8399854445567883	1.058100732251546	1.4678178188682125
1519	1.0649956655077801	1.4538552313280775	1.0649956655077801	1.4538552313280775	1.0649956655077801	1.6299324767652479	1.0649956655077801	1.694750135407162	1.0649956655077801	6.904142640900858	1.0649956655077801	1.4538552313280775	1.0649956655077801	3.23003517619145	1.0649956655077801	1.4538552313280775
1520	1.0549554633970786	1.4894118303150208	1.0549554633970786	1.4894118303150208	1.0549554633970786	1.4894118303150208	1.0549554633970786	1.4894118303150208	1.0549554633970786	6.231204073619608	1.0549554633970786	1.4894118303150208	1.0549554633970786	3.0669806480214845	1.0549554633970786	1.4894118303150208
1521	1.0804638288866784	1.4532168891881554	1.0804638288866784	1.4532168891881554	1.0804638288866784	1.4532168891881554	1.0804638288866784	1.6408657432285452	1.0804638288866784	6.418406320069067	1.0804638288866784	1.4532168891881554	1.0804638288866784	3.3584650633760305	1.0804638288866784	1.4532168891881554
1522	1.0686583670715208	1.4973068587756586	1.0686583670715208	1.4973068587756586	1.0686583670715208	1.6327423385207567	1.0686583670715208	1.5483188197943036	1.0686583670715208	6.270083523771632	1.0686583670715208	1.6327423385207567	1.0686583670715208	3.2495846554012076	1.0686583670715208	1.4973068587756586
1523	1.0728522931563305	1.5122368393105319	1.0728522931563305	1.5122368393105319	1.0728522931563305	1.6418880919439403	1.0728522931563305	1.6418880919439403	1.0728522931563305	7.042397143127488	1.0728522931563305	1.5122368393105319	1.0728522931563305	3.392206323845386	1.0728522931563305	1.5019563819876112
1524	1.1156274167639424	1.5163875015342114	1.1156274167639424	1.5163875015342114	1.1156274167639424	1.5163875015342114	1.1156274167639424	1.6323868199614537	1.1156274167639424	7.078378055802403	1.1156274167639424	1.7202773616380114	1.1156274167639424	3.187954316894377	1.1156274167639424	1.5163875015342114
1525	1.1544774076878923	1.518368525861888	1.1544774076878923	1.518368525861888	1.1544774076878923	1.6460393716473902	1.1544774076878923	1.4819577548113898	1.1544774076878923	6.714134662032421	1.1544774076878923	1.518368525861888	1.1544774076878923	3.2652409985516044	1.1544774076878923	1.6460393716473902
1526	1.1133236175402317	1.4710840789684028	1.1133236175402317	1.4710840789684028	1.1133236175402317	1.6397319896344982	1.1133236175402317	1.4710840789684028	1.1133236175402317	6.64773170800882	1.1133236175402317	1.4710840789684028	1.1133236175402317	3.268441191603955	1.1133236175402317	1.4710840789684028
1527	1.0668696721445485	1.4558242944978304	1.0668696721445485	1.4558242944978304	1.0668696721445485	1.4558242944978304	1.0668696721445485	1.6639210616025082	1.0668696721445485	7.010371759982775	1.0668696721445485	1.4558242944978304	1.0668696721445485	3.17192039330817	1.0668696721445485	1.4558242944978304
1528	1.0642986074320788	1.5052079779893859	1.0642986074320788	1.5052079779893859	1.0642986074320788	1.5052079779893859	1.0642986074320788	1.8099030294988836	1.0642986074320788	6.61145383373389	1.0642986074320788	1.5052079779893859	1.0642986074320788	3.1840696253843532	1.0642986074320788	1.5052079779893859
1529	1.0963128901174173	1.453087652795574	1.0963128901174173	1.453087652795574	1.0963128901174173	1.783295286338415	1.0963128901174173	1.783295286338415	1.0963128901174173	7.1397090689619915	1.0963128901174173	1.453087652795574	1.0963128901174173	3.556831951549242	1.0963128901174173	1.453087652795574
1530	1.0673977178365135	1.4688177787861605	1.0673977178365135	1.4688177787861605	1.0673977178365135	1.4688177787861605	1.0673977178365135	1.6296656983807338	1.0673977178365135	7.051924240115085	1.0673977178365135	1.4688177787861605	1.0673977178365135	3.2166705885570366	1.0673977178365135	1.4688177787861605
1531	1.0720087040280077	1.3573043668402818	1.0720087040280077	1.3573043668402818	1.0720087040280077	1.3573043668402818	1.0720087040280077	1.52773013288774	1.0720087040280077	6.685427402668466	1.0720087040280077	1.3573043668402818	1.0720087040280077	3.2718919885658977	1.0720087040280077	1.3573043668402818
1532	1.107953963897927	1.4085383860217746	1.107953963897927	1.4085383860217746	1.107953963897927	1.4085383860217746	1.107953963897927	1.6936711620716665	1.107953963897927	6.933664936757907	1.107953963897927	1.4085383860217746	1.107953963897927	3.203218738846232	1.107953963897927	1.4085383860217746
1533	1.033174540593194	1.4572129409624495	1.033174540593194	1.4572129409624495	1.033174540593194	1.4572129409624495	1.033174540593194	1.7355045677120415	1.033174540593194	6.837049578866498	1.033174540593194	1.4572129409624495	1.033174540593194	3.3289007011598244	1.033174540593194	1.4572129409624495
1534	1.0408555170912166	1.5998491523478435	1.0408555170912166	1.5998491523478435	1.0408555170912166	1.5998491523478435	1.0408555170912166	1.632452539986474	1.0408555170912166	6.772686174010545	1.0408555170912166	1.5998491523478435	1.0408555170912166	3.17884952050818	1.0408555170912166	1.5998491523478435
1535	1.0715654602086602	1.4733642768998436	1.0715654602086602	1.4733642768998436	1.0715654602086602	1.4733642768998436	1.0715654602086602	1.4733642768998436	1.0715654602086602	6.582920544952117	1.0715654602086602	1.4733642768998436	1.0715654602086602	3.3031627398272008	1.0715654602086602	1.4733642768998436
1536	1.0604453629602517	1.4945932153188721	1.0604453629602517	1.4945932153188721	1.0604453629602517	1.4945932153188721	1.0604453629602517	1.4945932153188721	1.0604453629602517	6.985403237695067	1.0604453629602517	1.4945932153188721	1.0604453629602517	3.2892520704800745	1.0604453629602517	1.4945932153188721
1537	1.027656359560126	1.5746381622686556	1.027656359560126	1.5746381622686556	1.027656359560126	1.5746381622686556	1.027656359560126	1.5746381622686556	1.027656359560126	6.9365049205630385	1.027656359560126	1.5746381622686556	1.027656359560126	3.0434947648537047	1.027656359560126	1.5746381622686556
1538	1.0451343647303304	1.5232359222454477	1.0451343647303304	1.5232359222454477	1.0451343647303304	1.5232359222454477	1.0451343647303304	1.5016284452163688	1.0451343647303304	6.783471048970796	1.0451343647303304	1.5232359222454477	1.0451343647303304	3.3144392462003225	1.0451343647303304	1.555100634306001
1539	1.0152568346137798	1.515967525614201	1.0152568346137798	1.515967525614201	1.0152568346137798	1.515967525614201	1.0152568346137798	1.5170468354623665	1.0152568346137798	6.656548058501329	1.0152568346137798	1.515967525614201	1.0152568346137798	3.133939017554326	1.0152568346137798	1.515967525614201
1540	1.0412677827685002	1.5569811293643738	1.0412677827685002	1.5569811293643738	1.0412677827685002	1.5569811293643738	1.0412677827685002	1.5569811293643738	1.0412677827685002	6.858616755189104	1.0412677827685002	1.5569811293643738	1.0412677827685002	3.07290621203677	1.0412677827685002	1.5660729228287664
1541	1.0756714363205901	1.421830799131186	1.0756714363205901	1.421830799131186	1.0756714363205901	1.421830799131186	1.0756714363205901	1.4383828402653762	1.0756714363205901	7.050093665704679	1.0756714363205901	1.421830799131186	1.0756714363205901	3.016349320350969	1.0756714363205901	1.421830799131186
1542	1.0953027359794305	1.4651014616915177	1.0953027359794305	1.4651014616915177	1.0953027359794305	1.4651014616915177	1.0953027359794305	1.5993767766404403	1.0953027359794305	6.716842228854688	1.0953027359794305	1.4651014616915177	1.0953027359794305	2.7585858902388054	1.0953027359794305	1.4651014616915177
1543	1.1230845579438835	1.4669414909076295	1.1230845579438835	1.4669414909076295	1.1230845579438835	1.5250828791744198	1.1230845579438835	1.4948928375651462	1.1230845579438835	6.70545912624803	1.1230845579438835	1.6071362158647844	1.1230845579438835	3.0490636030911276	1.1230845579438835	1.4669414909076295
1544	1.1078592884396699	1.5191821172521713	1.1078592884396699	1.5191821172521713	1.1078592884396699	1.5191821172521713	1.1078592884396699	1.5191821172521713	1.1078592884396699	6.339526061213405	1.1078592884396699	1.5565275247816714	1.1078592884396699	3.0525836680928933	1.1078592884396699	1.6060873012664842
1545	1.1541577558582503	1.5073608531077696	1.1541577558582503	1.5073608531077696	1.1541577558582503	1.6048782698602508	1.1541577558582503	1.5073608531077696	1.1541577558582503	6.331226840419987	1.1541577558582503	1.5073608531077696	1.1541577558582503	3.202227644133643	1.1541577558582503	1.5073608531077696
1546	1.1065195436610509	1.4912973835267849	1.1065195436610509	1.4912973835267849	1.1065195436610509	1.7601219406257087	1.1065195436610509	1.5719498382075017	1.1065195436610509	6.307508550830107	1.1065195436610509	1.4912973835267849	1.1065195436610509	3.000890846552352	1.1065195436610509	1.4912973835267849
1547	1.103095731881922	1.517310101052658	1.103095731881922	1.517310101052658	1.103095731881922	1.517310101052658	1.103095731881922	1.5813944967457871	1.103095731881922	6.747944864635173	1.103095731881922	1.517310101052658	1.103095731881922	3.1047517730849563	1.103095731881922	1.517310101052658
1548	1.0920224841916024	1.488580905801939	1.0920224841916024	1.488580905801939	1.0920224841916024	1.5050319809037376	1.0920224841916024	1.719167102096577	1.0920224841916024	6.68390066618889	1.0920224841916024	1.488580905801939	1.0920224841916024	2.881226244761706	1.0920224841916024	1.488580905801939
1549	1.0237413986212118	1.4722908809469288	1.0237413986212118	1.4722908809469288	1.0237413986212118	1.7444007716698025	1.0237413986212118	1.4722908809469288	1.0237413986212118	6.628538671222657	1.0237413986212118	1.4722908809469288	1.0237413986212118	2.99716718884639	1.0237413986212118	1.4722908809469288
1550	1.0865202553385416	1.5483739378786652	1.0865202553385416	1.5483739378786652	1.0865202553385416	1.5483739378786652	1.0865202553385416	1.5483739378786652	1.0865202553385416	7.11509220581047	1.0865202553385416	1.8047207420060545	1.0865202553385416	3.230088251023062	1.0865202553385416	1.8047207420060545
1551	1.0646410239264128	1.5019840320735796	1.0646410239264128	1.5019840320735796	1.0646410239264128	1.5019840320735796	1.0646410239264128	1.570772230316436	1.0646410239264128	7.499981922825384	1.0646410239264128	1.570772230316436	1.0646410239264128	3.3358953152351773	1.0646410239264128	1.570772230316436
1552	1.1145768237065	1.5867613622411625	1.1145768237065	1.5867613622411625	1.1145768237065	1.5867613622411625	1.1145768237065	1.5867613622411625	1.1145768237065	6.619386390307909	1.1145768237065	1.5867613622411625	1.1145768237065	3.117222844600235	1.1145768237065	1.5867613622411625
1553	1.0626216502787713	1.5558389697697805	1.0626216502787713	1.5558389697697805	1.0626216502787713	1.5558389697697805	1.0626216502787713	1.5558389697697805	1.0626216502787713	6.699606591891893	1.0626216502787713	1.5558389697697805	1.0626216502787713	3.2230413754701033	1.0626216502787713	1.5558389697697805
1554	1.0667445720462183	1.551527256423526	1.0667445720462183	1.551527256423526	1.0667445720462183	1.551527256423526	1.0667445720462183	1.5132237304026717	1.0667445720462183	7.165891846827975	1.0667445720462183	1.551527256423526	1.0667445720462183	3.133914355005885	1.0667445720462183	1.551527256423526
1555	1.0776612796121583	1.5435066283217793	1.0776612796121583	1.5435066283217793	1.0776612796121583	1.5816155825638987	1.0776612796121583	1.5435066283217793	1.0776612796121583	7.247335451300472	1.0776612796121583	1.5435066283217793	1.0776612796121583	3.3498962235638885	1.0776612796121583	1.5435066283217793
1556	1.0636615507381464	1.4482762884347267	1.0636615507381464	1.4482762884347267	1.0636615507381464	1.4482762884347267	1.0636615507381464	1.6361229946406581	1.0636615507381464	6.789801818251135	1.0636615507381464	1.4482762884347267	1.0636615507381464	3.097974107432691	1.0636615507381464	1.4482762884347267
1557	1.0307466241582688	1.489164653556486	1.0307466241582688	1.489164653556486	1.0307466241582688	1.553262662573502	1.0307466241582688	1.5746302599487763	1.0307466241582688	6.692422184228292	1.0307466241582688	1.489164653556486	1.0307466241582688	3.256295760467083	1.0307466241582688	1.489164653556486
1558	1.0422922612864056	1.5865637360753624	1.0422922612864056	1.5865637360753624	1.0422922612864056	1.7649912139661978	1.0422922612864056	1.7649912139661978	1.0422922612864056	7.290255778037107	1.0422922612864056	1.5865637360753624	1.0422922612864056	3.2123716257511035	1.0422922612864056	1.5865637360753624
1559	1.0510069301689384	1.5186007399230164	1.0510069301689384	1.5186007399230164	1.0510069301689384	1.7188966139907507	1.0510069301689384	1.752796637809638	1.0510069301689384	6.630841402645984	1.0510069301689384	1.5186007399230164	1.0510069301689384	3.0683102175429156	1.0510069301689384	1.5186007399230164
1560	1.0663914514316275	1.618627593703394	1.0663914514316275	1.618627593703394	1.0663914514316275	1.809877287787799	1.0663914514316275	1.618627593703394	1.0663914514316275	6.581451604476115	1.0663914514316275	1.618627593703394	1.0663914514316275	3.2610614750013553	1.0663914514316275	1.618627593703394
1561	1.0784866172436978	1.5757782674751297	1.0784866172436978	1.5757782674751297	1.0784866172436978	1.5757782674751297	1.0784866172436978	1.5757782674751297	1.0784866172436978	7.022119975893901	1.0784866172436978	1.7033895905123586	1.0784866172436978	3.3393679891631223	1.0784866172436978	1.5757782674751297
1562	1.0762174248968108	1.4346525899807716	1.0762174248968108	1.4346525899807716	1.0762174248968108	1.4346525899807716	1.0762174248968108	1.7177883218832903	1.0762174248968108	6.796312983885173	1.0762174248968108	1.4346525899807716	1.0762174248968108	3.0637366622184175	1.0762174248968108	1.4346525899807716
1563	1.0766607879845935	1.472643291666742	1.0766607879845935	1.472643291666742	1.0766607879845935	1.472643291666742	1.0766607879845935	1.6667463191585625	1.0766607879845935	6.223844727512926	1.0766607879845935	1.472643291666742	1.0766607879845935	3.119080095610741	1.0766607879845935	1.472643291666742
1564	1.0862370783927702	1.5695454908419038	1.0862370783927702	1.5695454908419038	1.0862370783927702	1.7078476680363792	1.0862370783927702	1.5695454908419038	1.0862370783927702	6.839987464014598	1.0862370783927702	1.5695454908419038	1.0862370783927702	3.223184594218367	1.0862370783927702	1.5695454908419038
1565	1.0555584952065828	1.5465036790276372	1.0555584952065828	1.5465036790276372	1.0555584952065828	1.5465036790276372	1.0555584952065828	1.6684677962463752	1.0555584952065828	6.783853566815338	1.0555584952065828	1.5465036790276372	1.0555584952065828	2.9573963664945495	1.0555584952065828	1.5465036790276372
1566	1.0330146076021265	1.5227710119381754	1.0330146076021265	1.5227710119381754	1.0330146076021265	1.5301485282616625	1.0330146076021265	1.5227710119381754	1.0330146076021265	6.119163458227433	1.0330146076021265	1.5227710119381754	1.0330146076021265	3.0044986718226028	1.0330146076021265	1.5227710119381754
1567	1.0646523876636707	1.535912649848683	1.0646523876636707	1.535912649848683	1.0646523876636707	1.682212175632344	1.0646523876636707	1.535912649848683	1.0646523876636707	6.402854694545425	1.0646523876636707	1.535912649848683	1.0646523876636707	3.2396071948780616	1.0646523876636707	1.535912649848683
1568	1.0174778247553888	1.5850153987191504	1.0174778247553888	1.5850153987191504	1.0174778247553888	1.5622118338630173	1.0174778247553888	1.7074077689627245	1.0174778247553888	6.529856441839939	1.0174778247553888	1.5850153987191504	1.0174778247553888	3.2008691599411065	1.0174778247553888	1.5850153987191504
1569	1.1378775499100584	1.6392888889955088	1.1378775499100584	1.6392888889955088	1.1378775499100584	1.7113467686693298	1.1378775499100584	1.6392888889955088	1.1378775499100584	6.418677284565206	1.1378775499100584	1.6392888889955088	1.1378775499100584	3.1316527222834054	1.1378775499100584	1.6392888889955088
1570	1.1278283642174642	1.5178414902277098	1.1278283642174642	1.5178414902277098	1.1278283642174642	1.5178414902277098	1.1278283642174642	1.6450093790149083	1.1278283642174642	6.597804358327949	1.1278283642174642	1.5178414902277098	1.1278283642174642	3.2714665786393766	1.1278283642174642	1.5178414902277098
1571	1.0960590164437178	1.5604554749317856	1.0960590164437178	1.5604554749317856	1.0960590164437178	1.5107377363927412	1.0960590164437178	1.657002285451341	1.0960590164437178	6.2854739044999235	1.0960590164437178	1.5604554749317856	1.0960590164437178	3.2098097973454003	1.0960590164437178	1.5107377363927412
1572	1.0968242195691573	1.515654635992405	1.0968242195691573	1.515654635992405	1.0968242195691573	1.7081055761545656	1.0968242195691573	1.625639044614104	1.0968242195691573	7.036264901011634	1.0968242195691573	1.515654635992405	1.0968242195691573	3.0437508583584645	1.0968242195691573	1.515654635992405
1573	1.061256498931698	1.531410222813662	1.061256498931698	1.531410222813662	1.061256498931698	1.679267435073882	1.061256498931698	1.64366363277	1.061256498931698	6.560374165452487	1.061256498931698	1.531410222813662	1.061256498931698	3.1191558842783706	1.061256498931698	1.531410222813662
1574	1.1114854797784801	1.4617693425760478	1.1114854797784801	1.4617693425760478	1.1114854797784801	1.4617693425760478	1.1114854797784801	1.6485894203826774	1.1114854797784801	6.417667147233118	1.1114854797784801	1.4617693425760478	1.1114854797784801	2.810386792820111	1.1114854797784801	1.4617693425760478
1575	1.099758089128784	1.5564439358333004	1.099758089128784	1.5564439358333004	1.099758089128784	1.5564439358333004	1.099758089128784	1.6069983625748705	1.099758089128784	6.565880479854201	1.099758089128784	1.5564439358333004	1.099758089128784	3.0795162881119325	1.099758089128784	1.5564439358333004
1576	1.097850890129905	1.5273517130504786	1.097850890129905	1.5273517130504786	1.097850890129905	1.5273517130504786	1.097850890129905	1.5273517130504786	1.097850890129905	6.419548567055131	1.097850890129905	1.5273517130504786	1.097850890129905	3.1436980307128124	1.097850890129905	1.5273517130504786
1577	1.1105587141240676	1.5952072438299751	1.1105587141240676	1.5952072438299751	1.1105587141240676	1.5952072438299751	1.1105587141240676	1.5952072438299751	1.1105587141240676	7.0858588268461915	1.1105587141240676	1.5952072438299751	1.1105587141240676	2.6908639872875426	1.1105587141240676	1.5952072438299751
1578	1.0946505434261837	1.421025003230909	1.0946505434261837	1.421025003230909	1.0946505434261837	1.421025003230909	1.0946505434261837	1.6275678359406243	1.0946505434261837	6.727115883862865	1.0946505434261837	1.421025003230909	1.0946505434261837	3.1158595387656476	1.0946505434261837	1.421025003230909
1579	1.1308359668927608	1.4445621108213231	1.1308359668927608	1.4445621108213231	1.1308359668927608	1.4445621108213231	1.1308359668927608	1.6335370081902738	1.1308359668927608	6.9359800425346805	1.1308359668927608	1.4445621108213231	1.1308359668927608	2.952752421292587	1.1308359668927608	1.4445621108213231
1580	1.1412996483694826	1.4690083989338518	1.1412996483694826	1.4690083989338518	1.1412996483694826	1.597272536859549	1.1412996483694826	1.577461192943872	1.1412996483694826	7.068977648039947	1.1412996483694826	1.577461192943872	1.1412996483694826	3.069303302879547	1.1412996483694826	1.4690083989338518
1581	1.1362712574409386	1.500971981636809	1.1362712574409386	1.500971981636809	1.1362712574409386	1.7727254914495347	1.1362712574409386	1.500971981636809	1.1362712574409386	6.46235769970113	1.1362712574409386	1.500971981636809	1.1362712574409386	3.1349493754873947	1.1362712574409386	1.500971981636809
1582	1.087723263205362	1.5613988452619196	1.087723263205362	1.5613988452619196	1.087723263205362	1.5613988452619196	1.087723263205362	1.8140052968198859	1.087723263205362	6.511216648882538	1.087723263205362	1.5613988452619196	1.087723263205362	3.1533915937014285	1.087723263205362	1.5613988452619196
1583	1.1026592069108574	1.483628749569533	1.1026592069108574	1.483628749569533	1.1026592069108574	1.823766204790445	1.1026592069108574	1.483628749569533	1.1026592069108574	7.167617646063974	1.1026592069108574	1.483628749569533	1.1026592069108574	3.0509938425284417	1.1026592069108574	1.483628749569533
1584	1.093974111447352	1.567580167720763	1.093974111447352	1.567580167720763	1.093974111447352	1.648882321636023	1.093974111447352	1.567580167720763	1.093974111447352	6.902468271178151	1.093974111447352	1.567580167720763	1.093974111447352	3.1445141619090577	1.093974111447352	1.567580167720763
1585	1.0434621823127088	1.4878700950370671	1.0434621823127088	1.4878700950370671	1.0434621823127088	1.4878700950370671	1.0434621823127088	1.7166385199858212	1.0434621823127088	6.05569935816618	1.0434621823127088	1.4878700950370671	1.0434621823127088	3.252664736284146	1.0434621823127088	1.4878700950370671
1586	1.0640365407278978	1.526418150108782	1.0640365407278978	1.526418150108782	1.0640365407278978	1.796828995230186	1.0640365407278978	1.526418150108782	1.0640365407278978	6.398321325850304	1.0640365407278978	1.526418150108782	1.0640365407278978	3.13285389415023	1.0640365407278978	1.526418150108782
1587	1.0693761308325236	1.5190013219170169	1.0693761308325236	1.5190013219170169	1.0693761308325236	1.5190013219170169	1.0693761308325236	1.7083243711376213	1.0693761308325236	6.586669440707283	1.0693761308325236	1.5190013219170169	1.0693761308325236	3.0650071770100737	1.0693761308325236	1.5190013219170169
1588	1.0885701713349931	1.534033447408632	1.0885701713349931	1.534033447408632	1.0885701713349931	1.743070020677294	1.0885701713349931	1.743070020677294	1.0885701713349931	6.481704099392374	1.0885701713349931	1.534033447408632	1.0885701713349931	3.143690288024146	1.0885701713349931	1.534033447408632
1589	1.1041499300264377	1.5025408788652612	1.1041499300264377	1.5025408788652612	1.1041499300264377	1.5025408788652612	1.1041499300264377	1.6208636158296201	1.1041499300264377	6.935536569450562	1.1041499300264377	1.5025408788652612	1.1041499300264377	2.968534062707022	1.1041499300264377	1.5025408788652612
1590	1.0884872129511791	1.5612546154691245	1.0884872129511791	1.5612546154691245	1.0884872129511791	1.6346238021168062	1.0884872129511791	1.5612546154691245	1.0884872129511791	6.26730831033089	1.0884872129511791	1.5612546154691245	1.0884872129511791	3.1047879267561598	1.0884872129511791	1.5612546154691245
1591	1.0631276992355936	1.589516300598433	1.0631276992355936	1.589516300598433	1.0631276992355936	1.6497043736842727	1.0631276992355936	1.589516300598433	1.0631276992355936	6.591744197224415	1.0631276992355936	1.589516300598433	1.0631276992355936	3.0628186286027415	1.0631276992355936	1.589516300598433
1592	1.1091823110128871	1.605044292964891	1.1091823110128871	1.6185305911793364	1.1091823110128871	1.605044292964891	1.1091823110128871	1.605044292964891	1.1091823110128871	5.875370521136034	1.1091823110128871	1.605044292964891	1.1091823110128871	3.2422263094782693	1.1091823110128871	1.605044292964891
1593	1.1339974156643962	1.548628090960534	1.1339974156643962	1.548628090960534	1.1339974156643962	1.548628090960534	1.1339974156643962	1.548628090960534	1.1339974156643962	6.352172903392386	1.1339974156643962	1.548628090960534	1.1339974156643962	3.0560906756425084	1.1339974156643962	1.548628090960534
1594	1.1395467307672504	1.599987903476034	1.1395467307672504	1.599987903476034	1.1395467307672504	1.599987903476034	1.1395467307672504	1.599987903476034	1.1395467307672504	7.184736155221458	1.1395467307672504	1.599987903476034	1.1395467307672504	3.225814703798136	1.1395467307672504	1.739054765328632
1595	1.0793542731421724	1.5085892947141133	1.0793542731421724	1.5085892947141133	1.0793542731421724	1.5085892947141133	1.0793542731421724	1.508841268975175	1.0793542731421724	7.432171896096094	1.0793542731421724	1.5085892947141133	1.0793542731421724	3.0217042865886015	1.0793542731421724	1.5085892947141133
1596	1.125001190571112	1.5257792518528106	1.125001190571112	1.5257792518528106	1.125001190571112	1.5257792518528106	1.125001190571112	1.5523466839563866	1.125001190571112	7.184578626808047	1.125001190571112	1.5257792518528106	1.125001190571112	3.234591727274477	1.125001190571112	1.5257792518528106
1597	1.039338861337228	1.55272948579875	1.039338861337228	1.55272948579875	1.039338861337228	1.7113091009682933	1.039338861337228	1.55272948579875	1.039338861337228	6.391369639243436	1.039338861337228	1.55272948579875	1.039338861337228	3.0803383192983347	1.039338861337228	1.6031502686927013
1598	1.0812175193295275	1.534247154846156	1.0812175193295275	1.534247154846156	1.0812175193295275	1.534247154846156	1.0812175193295275	1.534247154846156	1.0812175193295275	6.636224863385706	1.0812175193295275	1.534247154846156	1.0812175193295275	2.96018424092199	1.0812175193295275	1.534247154846156
1599	1.0675787379303756	1.4564392977811451	1.0675787379303756	1.4564392977811451	1.0675787379303756	1.7181032754817522	1.0675787379303756	1.4564392977811451	1.0675787379303756	6.461792538587218	1.0675787379303756	1.4564392977811451	1.0675787379303756	3.0320134601781774	1.0675787379303756	1.4564392977811451
1600	1.0569853000918954	1.435824041107793	1.0569853000918954	1.435824041107793	1.0569853000918954	1.435824041107793	1.0569853000918954	1.790068649087658	1.0569853000918954	6.680618282755887	1.0569853000918954	1.435824041107793	1.0569853000918954	3.041335341611216	1.0569853000918954	1.435824041107793
1601	1.0873089155312243	1.433084927387057	1.0873089155312243	1.433084927387057	1.0873089155312243	1.433084927387057	1.0873089155312243	1.722067653171024	1.0873089155312243	7.034883059185603	1.0873089155312243	1.433084927387057	1.0873089155312243	3.421345135646959	1.0873089155312243	1.433084927387057
1602	1.057955323144796	1.4185902703943327	1.057955323144796	1.4185902703943327	1.057955323144796	1.7323539690709424	1.057955323144796	1.7323539690709424	1.057955323144796	6.675711690745544	1.057955323144796	1.4185902703943327	1.057955323144796	3.114423450766026	1.057955323144796	1.4185902703943327
