#node	date	numeric date
A/chicken/Ohio/OH22-26275-2/2022|EPI_ISL_17851880|2022-11-03	2022-11-03	2022.839726
A/chicken/Ohio/OH22-26275-3/2022|EPI_ISL_17851903|2022-11-03	2022-11-03	2022.839726
NODE_0000039	2022-08-04	2022.591127
A/blue-winged_teal/Minnesota/UGAI22-3611/2022|EPI_ISL_17424651|2022-09-15	2022-09-15	2022.705479
A/chicken/Tennessee/22-037736-001-original/2022|EPI_ISL_16271836|2022-11-22	2022-11-22	2022.891781
A/chicken/North_Dakota/22-030784-001-original/2022|EPI_ISL_16297061|2022-09-27	2022-09-27	2022.738356
NODE_0000040	2022-09-26	2022.736709
A/Canada_Goose/NewYork/9190/2022|EPI_ISL_19075353|2022-12-03	2022-12-03	2022.921918
A/chicken/Rhode_Island/22-033346-001-original/2022|EPI_ISL_16297339|2022-10-19	2022-10-19	2022.798630
NODE_0000043	2022-08-28	2022.657273
A/green_winged_teal/Minnesota/CEIRR-4011/2022|EPI_ISL_18107024|2022-09-17	2022-09-17	2022.710959
A/turkey/Minnesota/22-034849-001-original/2022|EPI_ISL_16297065|2022-10-30	2022-10-30	2022.828767
NODE_0000050	2022-10-14	2022.784932
A/guinea_fowl/North_Dakota/22-032950-002-original/2022|EPI_ISL_16297348|2022-10-14	2022-10-14	2022.784932
A/chicken/North_Dakota/22-032950-001-original/2022|EPI_ISL_16297347|2022-10-14	2022-10-14	2022.784932
A/turkey/North_Dakota/22-032950-003-original/2022|EPI_ISL_16297349|2022-10-14	2022-10-14	2022.784932
NODE_0004215	2022-08-19	2022.631507
A/Blue_Winged_teal/MB/FAV-0913/2022|EPI_ISL_17394090|2022-08-19	2022-08-19	2022.631507
NODE_0003226	2022-10-27	2022.819830
A/red-tailed_hawk/New_York/23-013242-001-original/2023|EPI_ISL_17964951|2023-04-21	2023-04-21	2023.302740
NODE_0003227	2022-10-27	2022.820548
A/chicken/Pennsylvania/22-034995-001-original/2022|EPI_ISL_16297068|2022-10-31	2022-10-31	2022.831507
A/turkey/Minnesota/22-034666-001-original/2022|EPI_ISL_16297127|2022-10-27	2022-10-27	2022.820548
NODE_0004218	2022-07-25	2022.563425
NODE_0000038	2022-08-31	2022.664384
A/duck/Ohio/OH22-20551/2022|EPI_ISL_17851850|2022-08-31	2022-08-31	2022.664384
A/silver_pheasant/Ohio/OH22-20552/2022|EPI_ISL_17851860|2022-08-31	2022-08-31	2022.664384
NODE_0004220	2022-08-15	2022.619714
A/chicken/New_Jersey/22-035003-009-original/2022|EPI_ISL_16297069|2022-11-01	2022-11-01	2022.834247
NODE_0003228	2022-08-23	2022.643455
A/turkey/Pennsylvania/22-032809-001-original/2022|EPI_ISL_16297352|2022-10-13	2022-10-13	2022.782192
NODE_0003229	2022-08-24	2022.644487
NODE_0000018	2022-10-15	2022.788739
A/Muscovy_duck/New_York/22-036304-003-original/2022|EPI_ISL_16271856|2022-11-07	2022-11-07	2022.850685
A/chicken/New_York/22-036304-007-original/2022|EPI_ISL_16271857|2022-11-07	2022-11-07	2022.850685
NODE_0003231	2022-08-24	2022.645205
A/Canada_goose/NewYork/NYCVH-22-6038/2022|EPI_ISL_19075354|2022-08-24	2022-08-24	2022.645205
NODE_0003232	2022-09-11	2022.694254
NODE_0000029	2022-12-08	2022.935616
A/eagle/North_Carolina/W23-012/2022|EPI_ISL_17690224|2022-12-30	2022-12-30	2022.995890
A/eagle/Virginia/W22-1222/2022|EPI_ISL_17471585|2022-12-08	2022-12-08	2022.935616
A/red-tailed_hawk/Connecticut/23-009880-001-original/2023|EPI_ISL_17964917|2023-03-23	2023-03-23	2023.223288
NODE_0000033	2023-01-23	2023.061771
A/bald_eagle/Pennsylvania/23-015074-001-original/2023|EPI_ISL_17964969|2023-03-13	2023-03-13	2023.195890
A/peregrine_falcon/New_York/23-005700-001-original/2023|EPI_ISL_17964865|2023-02-13	2023-02-13	2023.119178
NODE_0003235	2023-03-13	2023.195558
A/red-tailed_hawk/Connecticut/23-009886-001-original/2023|EPI_ISL_17964918|2023-03-23	2023-03-23	2023.223288
NODE_0000035	2023-04-21	2023.302740
A/Canada_goose/New_York/23-013244-001-original/2023|EPI_ISL_17964952|2023-04-21	2023-04-21	2023.302740
A/Canada_goose/New_York/23-014011-001-original/2023|EPI_ISL_17964957|2023-04-27	2023-04-27	2023.319178
NODE_0003237	2022-09-11	2022.694972
A/wild_turkey/New_York/22-034864-002-original/202|EPI_ISL_16297086|2022-10-28	2022-10-28	2022.823288
NODE_0003238	2022-09-11	2022.694972
NODE_0000019	2022-10-19	2022.799663
A/turkey/Pennsylvania/22-036105-007-original/2022|EPI_ISL_16297119|2022-11-08	2022-11-08	2022.853425
NODE_0003240	2022-11-01	2022.834247
A/turkey/Pennsylvania/22-035178-001-original/2022|EPI_ISL_16297077|2022-11-01	2022-11-01	2022.834247
NODE_0003241	2022-11-03	2022.839726
A/turkey/Pennsylvania/22-035424-001-original/2022|EPI_ISL_16297125|2022-11-03	2022-11-03	2022.839726
NODE_0003242	2022-11-06	2022.847945
A/turkey/Pennsylvania/22-035743-001-original/2022|EPI_ISL_16297084|2022-11-06	2022-11-06	2022.847945
A/turkey/Pennsylvania/22-036115-004-original/2022|EPI_ISL_16297120|2022-11-09	2022-11-09	2022.856164
NODE_0003243	2022-09-12	2022.697083
NODE_0000015	2022-11-03	2022.839726
A/Chinese_ringneck_pheasant/Wisconsin/22-035394-002-original/2022|EPI_ISL_16271844|2022-11-03	2022-11-03	2022.839726
A/Chinese_ringneck_pheasant/Wisconsin/22-035394-001-original/2022|EPI_ISL_16271843|2022-11-03	2022-11-03	2022.839726
A/pheasant/Michigan/22-036108-001-original/2022|EPI_ISL_16271853|2022-11-08	2022-11-08	2022.853425
NODE_0003245	2022-09-12	2022.698116
NODE_0000011	2022-11-03	2022.839726
A/chicken/Iowa/22-035700-001-original/2022|EPI_ISL_16297082|2022-11-03	2022-11-03	2022.839726
A/domestic_duck/Iowa/22-035700-002-original/2022|EPI_ISL_16297083|2022-11-03	2022-11-03	2022.839726
NODE_0003247	2022-09-13	2022.698834
A/domestic_goose/Kentucky/22-037359-002-original/2022|EPI_ISL_16271832|2022-11-16	2022-11-16	2022.875342
NODE_0003248	2022-09-13	2022.699552
A/chicken/North_Carolina/22-037124-002-original/2022|EPI_ISL_16271849|2022-11-16	2022-11-16	2022.875342
NODE_0003249	2022-09-13	2022.700585
NODE_0000061	2022-11-16	2022.875342
A/chicken/Florida/22-036965-001-original/2022|EPI_ISL_16271850|2022-11-16	2022-11-16	2022.875342
NODE_0003251	2022-11-21	2022.889041
A/chicken/Florida/22-037745-001-original/2022|EPI_ISL_16271837|2022-11-21	2022-11-21	2022.889041
NODE_0003252	2023-02-07	2023.102740
A/black_vulture/Louisiana/W23-118/2023|EPI_ISL_17424652|2023-02-07	2023-02-07	2023.102740
NODE_0003253	2023-02-08	2023.105479
A/black_vulture/Louisiana/23-007375-001-original/2023|EPI_ISL_17964889|2023-02-18	2023-02-18	2023.132877
A/black_vulture/Louisiana/W23-119/2023|EPI_ISL_17424642|2023-02-08	2023-02-08	2023.105479
NODE_0003254	2022-09-13	2022.701304
A/peregrine_falcon/NewYork/160820/2022|EPI_ISL_19075358|2022-12-18	2022-12-18	2022.963014
NODE_0003255	2022-09-14	2022.702022
A/brown_pelican/Florida/23-004148-001-original/2023|EPI_ISL_17964845|2023-02-01	2023-02-01	2023.086301
NODE_0003256	2022-09-14	2022.702740
A/duck/Minnesota/UGAI22-3846/2022|EPI_ISL_17690223|2022-09-14	2022-09-14	2022.702740
NODE_0003257	2022-09-15	2022.704761
A/redhead_duck/Minnesota/CEIRR-4003/2022|EPI_ISL_18107069|2022-09-15	2022-09-15	2022.705479
NODE_0003258	2022-09-15	2022.705479
A/duck/Minnesota/UGAI22-3591/2022|EPI_ISL_17471938|2022-09-15	2022-09-15	2022.705479
NODE_0003259	2022-09-17	2022.710959
A/green_winged_teal/Minnesota/CEIRR-3856/2022|EPI_ISL_18107023|2022-09-17	2022-09-17	2022.710959
NODE_0003260	2022-09-19	2022.716438
A/redhead_duck/Minnesota/CEIRR-4017/2022|EPI_ISL_18107045|2022-09-19	2022-09-19	2022.716438
NODE_0003261	2022-09-29	2022.743836
A/goose/Virginia/W22-773/2022|EPI_ISL_17424653|2022-09-29	2022-09-29	2022.743836
NODE_0003262	2022-10-06	2022.763014
A/chicken/Florida/22-031859-001-original/2022|EPI_ISL_16297376|2022-10-06	2022-10-06	2022.763014
NODE_0003263	2022-10-10	2022.773973
A/chicken/Kentucky/22-031959-001-original/2022|EPI_ISL_16297371|2022-10-10	2022-10-10	2022.773973
NODE_0003264	2022-10-12	2022.779452
A/chicken/Florida/22-032661-001-original/2022|EPI_ISL_16297357|2022-10-12	2022-10-12	2022.779452
NODE_0003265	2022-10-18	2022.795890
A/chicken/Virginia/22-033345-001-original/2022|EPI_ISL_16297338|2022-10-18	2022-10-18	2022.795890
NODE_0003266	2022-10-21	2022.803392
A/skunk/Minnesota/22-034925-001-original/2022|EPI_ISL_16297066|2022-10-21	2022-10-21	2022.804110
NODE_0003267	2022-10-21	2022.804110
A/African_goose/New_Jersey/22-033679-001-original/2022|EPI_ISL_16297138|2022-10-21	2022-10-21	2022.804110
NODE_0003268	2022-10-22	2022.806849
A/Red_tailed_hawk/NewYork/8477/2022|EPI_ISL_19075356|2022-10-22	2022-10-22	2022.806849
NODE_0003269	2022-11-01	2022.834247
A/chicken/Florida/22-035222-003-original/2022|EPI_ISL_16297327|2022-11-01	2022-11-01	2022.834247
NODE_0003270	2022-11-16	2022.874624
A/domestic_goose/Kentucky/22-037359-001-original/2022|EPI_ISL_16271820|2022-11-16	2022-11-16	2022.875342
NODE_0003271	2022-11-16	2022.875342
A/domestic_goose/Kentucky/22-037028-001-original/2022|EPI_ISL_16271865|2022-11-16	2022-11-16	2022.875342
NODE_0003272	2022-11-20	2022.886301
A/turkey/Minnesota/22-037734-001-original/2022|EPI_ISL_16271838|2022-11-20	2022-11-20	2022.886301
NODE_0003275	2023-03-20	2023.214533
A/red-tailed_hawk/New_York/23-014008-001-original/2023|EPI_ISL_17964955|2023-04-28	2023-04-28	2023.321918
NODE_0003276	2023-04-03	2023.253425
A/peregrine_falcon/Pennsylvania/23-016471-001-original/2023|EPI_ISL_17964976|2023-04-03	2023-04-03	2023.253425
NODE_0000024	2023-09-09	2023.689293
A/black_vulture/Tennessee/W23-939B/2023|EPI_ISL_19064363|2023-11-25	2023-11-25	2023.900000
NODE_0000025	2023-10-30	2023.828767
A/black_vulture/Tennessee/W23-939A/2023|EPI_ISL_19064364|2023-11-25	2023-11-25	2023.900000
A/chicken/Tennessee/23-033119-001-original/2023|EPI_ISL_18698961|2023-10-30	2023-10-30	2023.828767
A/black_vulture/Tennessee/W23-890A/2023|EPI_ISL_19064366|2023-10-30	2023-10-30	2023.828767
A/black_vulture/Tennessee/W23-890B/2023|EPI_ISL_19064365|2023-10-30	2023-10-30	2023.828767
NODE_0003281	2021-12-20	2021.967379
NODE_0001431	2022-03-01	2022.163014
A/Hooded_Merganser/Florida/USDA-007915-003/2022|EPI_ISL_18133278|2022-03-01	2022-03-01	2022.163014
A/hooded_merganser/Florida/W22-154/2022|EPI_ISL_15215278|2022-03-01	2022-03-01	2022.163014
NODE_0003283	2021-12-20	2021.968097
A/goose/Nebraska/USDA-007169-001/2022|EPI_ISL_18133474|2022-03-07	2022-03-07	2022.179452
NODE_0003284	2021-12-20	2021.968815
A/Mallard/Iowa/USDA-007265-001/2022|EPI_ISL_18133252|2022-03-09	2022-03-09	2022.184932
NODE_0003285	2021-12-20	2021.969533
A/Black_Vulture/Florida/USDA-007872-001/2022|EPI_ISL_18132948|2022-03-09	2022-03-09	2022.184932
NODE_0003286	2021-12-21	2021.970567
NODE_0001461	2022-03-11	2022.190411
A/Ring-necked_Duck/Missouri/USDA-012338-025/2022|EPI_ISL_18132458|2022-03-11	2022-03-11	2022.190411
A/Snowy_Owl/Michigan/USDA-012056-004/2022|EPI_ISL_18132294|2022-04-14	2022-04-14	2022.283562
NODE_0003288	2021-12-21	2021.971600
NODE_0001892	2022-02-11	2022.113289
A/Bald_Eagle/Vermont/USDA-009551-001/2022|EPI_ISL_18132998|2022-03-28	2022-03-28	2022.236986
NODE_0004279	2022-03-09	2022.185262
A/Black_Vulture/Florida/22-012333-001/2022|EPI_ISL_18039387|2022-04-16	2022-04-16	2022.289041
NODE_0003290	2022-04-15	2022.285583
A/black_vulture/Florida/22-012331-001-original/2022|EPI_ISL_15077376|2022-04-15	2022-04-15	2022.286301
NODE_0003291	2022-04-15	2022.286301
A/Black_Vulture/Florida/USDA-012331-001/2022|EPI_ISL_18132931|2022-04-15	2022-04-15	2022.286301
NODE_0003292	2022-04-16	2022.289041
A/black_vulture/Florida/22-012333-001-original/2022|EPI_ISL_15077377|2022-04-16	2022-04-16	2022.289041
A/Black_Vulture/Florida/USDA-012333-001/2022|EPI_ISL_18132962|2022-04-16	2022-04-16	2022.289041
NODE_0003293	2021-12-21	2021.972318
A/goose/South_Dakota/USDA-008571-003/2022|EPI_ISL_18133396|2022-03-14	2022-03-14	2022.198630
NODE_0003294	2021-12-22	2021.973351
NODE_0001843	2022-03-12	2022.193116
A/duck/Wisconsin/22-013373-001-original/2022|EPI_ISL_16171496|2022-04-30	2022-04-30	2022.327397
A/Hooded_Merganser/Wisconsin/USDA-011029-002/2022|EPI_ISL_18133198|2022-04-04	2022-04-04	2022.256164
NODE_0003296	2022-04-30	2022.327397
A/chicken/Iowa/22-033362-001-original/2022|EPI_ISL_16297336|2022-10-19	2022-10-19	2022.798630
A/chicken/Wisconsin/22-013373-002-original/2022|EPI_ISL_16171497|2022-04-30	2022-04-30	2022.327397
NODE_0003297	2021-12-22	2021.974384
NODE_0001442	2022-03-03	2022.169394
A/Black_Vulture/Florida/USDA-010358-003/2022|EPI_ISL_18132951|2022-03-31	2022-03-31	2022.245205
A/Tundra_Swan/Wisconsin/USDA-011824-001/2022|EPI_ISL_18132276|2022-04-07	2022-04-07	2022.264384
NODE_0003299	2022-03-31	2022.244487
A/great_horned_owl/BC/AIVPHL-85/2022|EPI_ISL_17051066|2022-05-12	2022-05-12	2022.360274
NODE_0003300	2022-03-31	2022.245205
A/Black_Vulture/Florida/USDA-010358-004/2022|EPI_ISL_18133015|2022-03-31	2022-03-31	2022.245205
A/Black_Vulture/Florida/USDA-010358-002/2022|EPI_ISL_18132955|2022-03-31	2022-03-31	2022.245205
NODE_0003301	2021-12-22	2021.975102
A/bald_eagle/North_Carolina/W22-729/2022|EPI_ISL_17185809|2022-03-10	2022-03-10	2022.187671
NODE_0003302	2021-12-23	2021.975821
A/Black_Vulture/Florida/USDA-008502-002/2022|EPI_ISL_18132925|2022-03-17	2022-03-17	2022.206849
NODE_0003303	2021-12-23	2021.976854
NODE_0001914	2022-03-18	2022.209589
A/Backyard_bird/Maine/USDA-008367-002/2022|EPI_ISL_18133142|2022-03-18	2022-03-18	2022.209589
A/turkey/Maine/22-008367-002-original/2022|EPI_ISL_11971472|2022-03-18	2022-03-18	2022.209589
NODE_0003305	2021-12-23	2021.977887
NODE_0001847	2022-03-18	2022.209589
A/Backyard_bird/Maine/USDA-008367-001/2022|EPI_ISL_18133052|2022-03-18	2022-03-18	2022.209589
A/chicken/Maine/22-008367-001-original/2022|EPI_ISL_11971471|2022-03-18	2022-03-18	2022.209589
NODE_0003307	2021-12-24	2021.978605
A/Black_Vulture/Florida/USDA-009058-004/2022|EPI_ISL_18132995|2022-03-21	2022-03-21	2022.217808
NODE_0003309	2021-12-24	2021.979638
NODE_0001453	2022-03-22	2022.220548
A/Merganser/Pennsylvania/USDA-008909-003/2022|EPI_ISL_18133335|2022-03-22	2022-03-22	2022.220548
A/Merganser/Pennsylvania/USDA-008909-004/2022|EPI_ISL_18133332|2022-03-22	2022-03-22	2022.220548
A/Merganser/Pennsylvania/USDA-008909-001/2022|EPI_ISL_18133339|2022-03-22	2022-03-22	2022.220548
A/Merganser/Pennsylvania/USDA-008909-005/2022|EPI_ISL_18133329|2022-03-22	2022-03-22	2022.220548
NODE_0003313	2021-12-24	2021.980356
A/Snowy_Owl/New_York/USDA-008969-001/2022|EPI_ISL_18132286|2022-03-22	2022-03-22	2022.220548
NODE_0003314	2021-12-25	2021.981389
NODE_0001478	2022-03-22	2022.220548
A/Backyard_bird/Maine/USDA-008540-001/2022|EPI_ISL_18133138|2022-03-22	2022-03-22	2022.220548
A/chicken/Maine/22-008540-001-original/2022|EPI_ISL_11971483|2022-03-22	2022-03-22	2022.220548
NODE_0003316	2021-12-25	2021.982422
NODE_0001848	2022-03-04	2022.170621
A/chicken/Washington/22-015210-001-original/2022|EPI_ISL_16243619|2022-05-16	2022-05-16	2022.371233
NODE_0001850	2022-03-30	2022.242466
A/silkie_chicken/Wisconsin/22-009934-002-original/2022|EPI_ISL_13052427|2022-03-31	2022-03-31	2022.245205
A/turkey/North_Dakota/USDA-009840-001/2022|EPI_ISL_18132839|2022-03-30	2022-03-30	2022.242466
A/Backyard_bird/Wisconsin/USDA-009934-002/2022|EPI_ISL_18133159|2022-03-31	2022-03-31	2022.245205
A/turkey/North_Dakota/22-009840-001-original/2022|EPI_ISL_13052423|2022-03-31	2022-03-31	2022.245205
NODE_0003319	2022-04-06	2022.262633
A/Duck/Indiana/USDA-010624-001/2022|EPI_ISL_18133446|2022-04-07	2022-04-07	2022.264384
NODE_0003320	2022-04-07	2022.263666
NODE_0003321	2022-04-07	2022.264384
A/Duck/Indiana/USDA-010611-001/2022|EPI_ISL_18133450|2022-04-07	2022-04-07	2022.264384
A/Pekin_duck/Indiana/22-010611-001-original/2022|EPI_ISL_15004053|2022-04-07	2022-04-07	2022.264384
NODE_0003323	2022-04-07	2022.264384
A/Pekin_duck/Indiana/22-010624-001-original/2022|EPI_ISL_15004054|2022-04-07	2022-04-07	2022.264384
NODE_0003325	2022-04-12	2022.277364
A/domestic_duck/Indiana/22-011343-001-original/2022|EPI_ISL_16101526|2022-04-12	2022-04-12	2022.278082
NODE_0003326	2022-04-12	2022.278082
A/Duck/Indiana/USDA-011343-001/2022|EPI_ISL_18133353|2022-04-12	2022-04-12	2022.278082
NODE_0003327	2022-04-17	2022.291063
NODE_0003328	2022-04-17	2022.291781
A/duck/Indiana/22-011946-002-original/2022|EPI_ISL_16102281|2022-04-17	2022-04-17	2022.291781
A/Duck/Indiana/USDA-011946-002/2022|EPI_ISL_18133442|2022-04-17	2022-04-17	2022.291781
NODE_0003331	2022-04-17	2022.291781
A/duck/Indiana/22-011946-004-original/2022|EPI_ISL_16102282|2022-04-17	2022-04-17	2022.291781
A/Duck/Indiana/USDA-011946-004/2022|EPI_ISL_18133434|2022-04-17	2022-04-17	2022.291781
NODE_0003332	2021-12-25	2021.983141
A/Red-tailed_Hawk/New_York/USDA-010488-001/2022|EPI_ISL_18132336|2022-03-29	2022-03-29	2022.239726
NODE_0003333	2021-12-26	2021.983859
A/Black_Vulture/Florida/USDA-009941-001/2022|EPI_ISL_18132967|2022-03-30	2022-03-30	2022.242466
NODE_0003334	2021-12-26	2021.984577
A/Bald_Eagle/Minnesota/USDA-010027-004/2022|EPI_ISL_18132900|2022-03-30	2022-03-30	2022.242466
NODE_0003336	2021-12-26	2021.985295
A/Bald_Eagle/North_Carolina/USDA-009805-002/2022|EPI_ISL_18132879|2022-03-31	2022-03-31	2022.245205
NODE_0003337	2021-12-27	2021.986328
NODE_0001479	2022-04-01	2022.247945
A/neotropic_cormorant/Arizona/245467/2022|EPI_ISL_16555203|2022-05-23	2022-05-23	2022.390411
A/Cormorant/Illinois/USDA-010979-009/2022|EPI_ISL_18133345|2022-04-01	2022-04-01	2022.247945
A/Cormorant/Illinois/USDA-010979-013/2022|EPI_ISL_18133341|2022-04-01	2022-04-01	2022.247945
NODE_0003341	2021-12-27	2021.987046
A/Lesser_Scaup/Florida/USDA-010679-001/2022|EPI_ISL_18133276|2022-04-04	2022-04-04	2022.256164
NODE_0003343	2021-12-27	2021.987765
A/Fish_Crow/New_York/USDA-010487-001/2022|EPI_ISL_18133388|2022-04-04	2022-04-04	2022.256164
NODE_0003344	2021-12-27	2021.988798
NODE_0001840	2022-04-05	2022.258904
A/Hawk/Minnesota/USDA-013128-007/2022|EPI_ISL_18133186|2022-04-27	2022-04-27	2022.319178
A/Bald_Eagle/Minnesota/USDA-010715-001/2022|EPI_ISL_18132825|2022-04-05	2022-04-05	2022.258904
NODE_0003347	2022-04-27	2022.319178
A/Barred_Owl/Minnesota/USDA-013128-002/2022|EPI_ISL_18132952|2022-04-27	2022-04-27	2022.319178
A/bald_eagle/Unknown/23-029035-007-original/2023|EPI_ISL_18690646|2023-01-01	2023-01-01	2023.001370
NODE_0003349	2021-12-28	2021.989516
A/Bald_Eagle/New_York/USDA-012660-001/2022|EPI_ISL_18132897|2022-04-06	2022-04-06	2022.261644
NODE_0003350	2021-12-28	2021.990234
A/Tundra_Swan/Michigan/USDA-011517-010/2022|EPI_ISL_18132216|2022-04-11	2022-04-11	2022.275342
NODE_0003351	2021-12-28	2021.990952
A/Sanderling/New_York/USDA-011587-001/2022|EPI_ISL_18132510|2022-04-11	2022-04-11	2022.275342
NODE_0003352	2021-12-28	2021.991670
A/American_White_Pelican/Iowa/USDA-011101-001/2022|EPI_ISL_18133168|2022-04-12	2022-04-12	2022.278082
NODE_0003353	2021-12-29	2021.992703
NODE_0001932	2022-04-05	2022.259596
A/fox/Wisconsin/22-014746-015-original/2022|EPI_ISL_17260665|2022-05-03	2022-05-03	2022.335616
NODE_0003355	2022-05-03	2022.334898
A/fox/Wisconsin/22-014746-010-original/2022|EPI_ISL_13052725|2022-05-03	2022-05-03	2022.335616
NODE_0003359	2022-05-03	2022.335616
A/fox/Wisconsin/22-014746-016-original/2022|EPI_ISL_13052726|2022-05-03	2022-05-03	2022.335616
A/fox/Wisconsin/22-014746-008-original/2022|EPI_ISL_15078246|2022-05-03	2022-05-03	2022.335616
NODE_0003360	2021-12-29	2021.993421
A/Black_Vulture/Florida/USDA-012637-001/2022|EPI_ISL_18133044|2022-04-22	2022-04-22	2022.305479
NODE_0003361	2021-12-29	2021.994140
A/fox/Iowa/22-015357-002-original/2022|EPI_ISL_16243970|2022-05-11	2022-05-11	2022.357534
NODE_0003362	2021-12-30	2021.995172
NODE_0003363	2021-12-30	2021.995890
A/American_Wigeon/South_Carolina/USDA-000345-001/2021|EPI_ISL_18133029|2021-12-30	2021-12-30	2021.995890
A/American_wigeon/South_Carolina/AH0195145/2021|EPI_ISL_9869760|2021-12-30	2021-12-30	2021.995890
NODE_0003364	2021-12-30	2021.995890
A/American_blue-winged_teal/South_Carolina/AH0195150/2021|EPI_ISL_9876777|2021-12-30	2021-12-30	2021.995890
NODE_0003366	2022-01-05	2022.012299
NODE_0003369	2022-01-06	2022.015068
A/Gadwall/South_Carolina/USDA-001743-002/2022|EPI_ISL_18133433|2022-01-06	2022-01-06	2022.015068
A/Gadwall/South_Carolina/USDA-001743-008/2022|EPI_ISL_18133526|2022-01-06	2022-01-06	2022.015068
NODE_0003370	2022-01-05	2022.013376
NODE_0003373	2022-01-06	2022.015068
A/American_Wigeon/South_Carolina/USDA-001743-014/2022|EPI_ISL_18133023|2022-01-06	2022-01-06	2022.015068
A/Gadwall/South_Carolina/USDA-001743-003/2022|EPI_ISL_18133429|2022-01-06	2022-01-06	2022.015068
NODE_0003375	2022-01-06	2022.014094
A/duck/South_Carolina/USDA-001743-033/2022|EPI_ISL_18133413|2022-01-06	2022-01-06	2022.015068
NODE_0003377	2022-01-06	2022.015739
NODE_0003378	2022-01-07	2022.017383
NODE_0003381	2022-01-07	2022.018753
NODE_0003382	2022-01-08	2022.019830
NODE_0003385	2022-01-08	2022.020548
A/American_Wigeon/North_Carolina/USDA-001330-029/2022|EPI_ISL_18133059|2022-01-08	2022-01-08	2022.020548
A/American_Wigeon/North_Carolina/USDA-001672-001/2022|EPI_ISL_18133047|2022-01-08	2022-01-08	2022.020548
NODE_0003386	2022-01-08	2022.020548
A/Gadwall/North_Carolina/USDA-001330-010/2022|EPI_ISL_18133461|2022-01-08	2022-01-08	2022.020548
A/Gadwall/North_Carolina/USDA-001330-004/2022|EPI_ISL_18133464|2022-01-08	2022-01-08	2022.020548
NODE_0003388	2022-01-08	2022.019830
NODE_0003391	2022-01-08	2022.020548
A/northern_shoveler/North_Carolina/AH0182913/2022|EPI_ISL_9880152|2022-01-08	2022-01-08	2022.020548
A/American_Wigeon/North_Carolina/USDA-001672-009/2022|EPI_ISL_18133039|2022-01-08	2022-01-08	2022.020548
NODE_0003393	2022-01-08	2022.020548
A/American_Wigeon/North_Carolina/USDA-001330-030/2022|EPI_ISL_18133055|2022-01-08	2022-01-08	2022.020548
A/Gadwall/North_Carolina/USDA-001330-021/2022|EPI_ISL_18133457|2022-01-08	2022-01-08	2022.020548
NODE_0003395	2022-01-07	2022.018753
NODE_0003396	2022-01-08	2022.019830
NODE_0003397	2022-01-08	2022.020548
A/American_Wigeon/North_Carolina/USDA-001330-011/2022|EPI_ISL_18133127|2022-01-08	2022-01-08	2022.020548
A/American_Wigeon/North_Carolina/USDA-001672-005/2022|EPI_ISL_18133043|2022-01-08	2022-01-08	2022.020548
NODE_0003398	2022-01-08	2022.020548
A/American_wigeon/North_Carolina/AH0182517/2022|EPI_ISL_9880015|2022-01-08	2022-01-08	2022.020548
A/American_Wigeon/North_Carolina/USDA-001330-024/2022|EPI_ISL_18133021|2022-01-08	2022-01-08	2022.020548
NODE_0003399	2022-01-08	2022.019830
NODE_0003400	2022-01-08	2022.020548
A/American_Wigeon/North_Carolina/USDA-001330-028/2022|EPI_ISL_18133063|2022-01-08	2022-01-08	2022.020548
A/Gadwall/North_Carolina/USDA-001672-002/2022|EPI_ISL_18133449|2022-01-08	2022-01-08	2022.020548
NODE_0003401	2022-01-08	2022.020548
A/American_Wigeon/North_Carolina/USDA-001330-018/2022|EPI_ISL_18133113|2022-01-08	2022-01-08	2022.020548
A/Northern_Shoveler/North_Carolina/USDA-001330-016/2022|EPI_ISL_18132366|2022-01-08	2022-01-08	2022.020548
NODE_0003403	2022-01-07	2022.017383
NODE_0003404	2022-01-07	2022.018753
NODE_0003406	2022-01-08	2022.019830
NODE_0003409	2022-01-08	2022.020548
A/American_Wigeon/North_Carolina/USDA-001329-001/2022|EPI_ISL_18133140|2022-01-08	2022-01-08	2022.020548
A/Northern_Pintail/North_Carolina/USDA-001330-008/2022|EPI_ISL_18132373|2022-01-08	2022-01-08	2022.020548
NODE_0003410	2022-01-08	2022.020548
A/American_Wigeon/North_Carolina/USDA-001330-012/2022|EPI_ISL_18133124|2022-01-08	2022-01-08	2022.020548
A/American_Wigeon/North_Carolina/USDA-001330-017/2022|EPI_ISL_18133117|2022-01-08	2022-01-08	2022.020548
NODE_0003411	2022-01-08	2022.019830
NODE_0003412	2022-01-08	2022.020548
A/Mallard/North_Carolina/USDA-001330-003/2022|EPI_ISL_18133204|2022-01-08	2022-01-08	2022.020548
A/northern_pintail/North_Carolina/AH0182892/2022|EPI_ISL_9880021|2022-01-08	2022-01-08	2022.020548
NODE_0003413	2022-01-08	2022.020548
A/gadwall/North_Carolina/AH0182894/2022|EPI_ISL_9880151|2022-01-08	2022-01-08	2022.020548
A/mallard/North_Carolina/AH0182886/2022|EPI_ISL_9880019|2022-01-08	2022-01-08	2022.020548
NODE_0003414	2022-01-07	2022.018753
NODE_0003415	2022-01-08	2022.019830
NODE_0003416	2022-01-08	2022.020548
A/American_Wigeon/North_Carolina/USDA-001330-031/2022|EPI_ISL_18133051|2022-01-08	2022-01-08	2022.020548
A/Gadwall/North_Carolina/USDA-001330-032/2022|EPI_ISL_18133453|2022-01-08	2022-01-08	2022.020548
