WHO region,ITZ,COUNTRY/AREA/TERRITORY,COUNTRY_CODE,ORIGIN_SOURCE,ISO_YEAR,ISO_WEEK,ISO_SDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BVIC,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY
EUR,Northern Europe,Iceland,ISL,SENTINEL,2015,34,2015-08-17T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2015,34,2015-08-17T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2015,34,2015-08-17T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2015,34,2015-08-17T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2015,34,2015-08-17T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2015,34,2015-08-17T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2015,34,2015-08-17T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2015,34,2015-08-17T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2015,34,2015-08-17T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2015,34,2015-08-17T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2015,34,2015-08-17T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2015,34,2015-08-17T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2015,34,2015-08-17T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2015,34,2015-08-17T07:00:00.000Z,,6,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2015,34,2015-08-17T07:00:00.000Z,,8,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2015,35,2015-08-24T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2015,35,2015-08-24T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2015,35,2015-08-24T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2015,35,2015-08-24T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2015,35,2015-08-24T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2015,35,2015-08-24T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2015,35,2015-08-24T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2015,35,2015-08-24T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2015,35,2015-08-24T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2015,35,2015-08-24T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2015,35,2015-08-24T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2015,35,2015-08-24T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2015,35,2015-08-24T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2015,35,2015-08-24T07:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2015,35,2015-08-24T07:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2015,35,2015-08-24T07:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2015,35,2015-08-24T07:00:00.000Z,,15,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2015,36,2015-08-31T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2015,36,2015-08-31T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2015,36,2015-08-31T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2015,36,2015-08-31T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2015,36,2015-08-31T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2015,36,2015-08-31T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2015,36,2015-08-31T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2015,36,2015-08-31T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2015,36,2015-08-31T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2015,36,2015-08-31T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2015,36,2015-08-31T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2015,36,2015-08-31T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2015,36,2015-08-31T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2015,36,2015-08-31T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2015,36,2015-08-31T07:00:00.000Z,,4,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2015,36,2015-08-31T07:00:00.000Z,,10,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2015,37,2015-09-07T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2015,37,2015-09-07T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2015,37,2015-09-07T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2015,37,2015-09-07T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2015,37,2015-09-07T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2015,37,2015-09-07T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2015,37,2015-09-07T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2015,37,2015-09-07T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2015,37,2015-09-07T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2015,37,2015-09-07T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2015,37,2015-09-07T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2015,37,2015-09-07T07:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2015,37,2015-09-07T07:00:00.000Z,,6,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2015,37,2015-09-07T07:00:00.000Z,,7,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2015,37,2015-09-07T07:00:00.000Z,,9,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2015,37,2015-09-07T07:00:00.000Z,,22,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,North Macedonia,MKD,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,4,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,5,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,23,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2015,38,2015-09-14T07:00:00.000Z,,28,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2015,39,2015-09-21T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2015,39,2015-09-21T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2015,39,2015-09-21T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2015,39,2015-09-21T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2015,39,2015-09-21T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2015,39,2015-09-21T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2015,39,2015-09-21T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2015,39,2015-09-21T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2015,39,2015-09-21T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2015,39,2015-09-21T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2015,39,2015-09-21T07:00:00.000Z,,1,0,0,1,,0,1,,0,0,,1,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2015,39,2015-09-21T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2015,39,2015-09-21T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2015,39,2015-09-21T07:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2015,39,2015-09-21T07:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2015,39,2015-09-21T07:00:00.000Z,,4,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2015,39,2015-09-21T07:00:00.000Z,,9,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2015,39,2015-09-21T07:00:00.000Z,,38,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Austria,AUT,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,North Macedonia,MKD,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Albania,ALB,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,5,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,5,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Switzerland,CHE,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,5,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,5,0,1,0,,0,1,,0,0,,1,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,6,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, England",X09,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,6,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,8,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,8,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,France,FRA,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,12,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,43,0,0,1,,0,1,,0,0,,1,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2015,40,2015-09-28T07:00:00.000Z,,44,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Austria,AUT,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,North Macedonia,MKD,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, England",X09,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,5,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,6,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Switzerland,CHE,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,7,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,8,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,8,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,9,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,14,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,France,FRA,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,15,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,59,0,0,1,,0,1,,0,0,,1,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2015,41,2015-10-05T07:00:00.000Z,,69,0,0,1,,0,1,,0,1,1,2,,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Albania,ALB,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Austria,AUT,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,North Macedonia,MKD,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,4,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,5,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,6,0,1,0,,0,1,,0,0,,1,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,7,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,8,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Switzerland,CHE,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,8,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,11,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,24,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,France,FRA,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,27,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, England",X09,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,28,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,66,0,0,1,,0,1,,0,0,,1,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2015,42,2015-10-12T07:00:00.000Z,,74,0,0,0,,0,,,0,1,1,1,,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2015,43,2015-10-19T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2015,43,2015-10-19T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2015,43,2015-10-19T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Albania,ALB,SENTINEL,2015,43,2015-10-19T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Austria,AUT,SENTINEL,2015,43,2015-10-19T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2015,43,2015-10-19T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2015,43,2015-10-19T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,North Macedonia,MKD,SENTINEL,2015,43,2015-10-19T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2015,43,2015-10-19T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2015,43,2015-10-19T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2015,43,2015-10-19T07:00:00.000Z,,1,0,0,0,,1,1,,0,0,,1,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2015,43,2015-10-19T07:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
